User,Team #,Rookie Year,Likes Recieved,Likes Given,Topics,Replies,Viewed,Read,Visits,Elo
Trajec,None,None,0,1,0,0,17,185,15,
gmnielsen,5265,,0,0,0,0,44,366,15,1471
Robertr,7170,2018,0,1,1,0,14,347,15,1475
adiosjuan1234,1155,None,0,0,0,2,21,281,15,1609
ava9696,1261,2018,1,8,0,3,65,476,15,1597
caseybarisax14,587,2012,0,0,0,0,24,356,15,1596
PowerCubeLunch,624,2017,0,0,0,0,10,183,15,1682
EStokely,5295,1998,3,19,0,1,58,1098,15,1509
davidaly46,148,2012,0,0,0,0,27,737,15,1838
Z3nski,,,1,0,0,0,101,990,15,
howard88,88,2015,0,0,0,0,52,1127,15,1697
Ray_Burdge,1369,2019,0,0,0,0,31,138,15,1646
Pyrolitionist,6443,2017,0,0,0,0,16,158,15,1731
BradAMiller,190,,7,0,0,1,15,267,15,1648
AntonioArtigas,5943,,3,0,2,8,65,243,15,1459
grace,2960,,0,0,0,0,62,387,15,1719
K.Ferdinand.1073,1073,2017,6,13,0,12,45,990,15,1641
gisellegk,178,2009,0,0,0,0,16,234,15,1652
noammaissel,5990,2016,1,4,0,0,65,383,15,1551
newdorkee,3007,2020,0,13,0,0,33,222,15,1532
jderoest,,2013,0,1,0,0,9,324,15,
Kingofl337,501,1998,1,0,1,2,45,685,15,1549
TimeMunkee,2395,2016,0,1,1,0,19,102,15,1498
asluchenba15,27,2012,0,1,0,0,23,458,15,1736
Bokuhog,3707,2015,0,4,0,0,6,84,15,1852
jmkaza,2083,,3,3,0,2,37,487,15,1420
Euqirne,3526,,0,0,0,0,41,496,15,1494
Shahar,3075,2010,0,3,0,0,16,219,15,1591
Universechutney,980,2018,0,2,0,0,29,373,15,1463
TC_Eberly,0,,0,0,0,0,18,261,15,
LouJack,1912,2004,0,1,0,0,25,196,15,1570
Adam_the_Great,2168,2008,1,10,0,0,57,1073,15,1779
madeleineco,4910,2019,0,9,0,0,79,1473,15,1747
Olbas,,,0,1,0,0,29,392,15,
frankhevans,2635,None,30,0,2,10,15,163,15,1483
Egesu_krdd,6838,2020,0,6,0,0,23,187,15,1487
BranditoBandito,4201,2017,1,0,1,1,21,318,15,1650
ScandallB225,225,2012,2,14,0,2,22,902,15,1827
littlebro5,,2017,0,0,0,2,15,273,15,
jmcquie,5584,None,5,0,0,3,22,479,15,1558
wlaroche,2177,2008,0,0,0,0,55,710,15,1563
DougKing,599,2000,0,0,0,1,39,610,15,1624
roses239,4795,2018,0,0,0,0,20,514,15,1606
jbp,None,None,0,0,0,0,5,70,15,
LakeDad,0,,0,0,0,0,15,204,15,
Diego_Olivares,7231,,0,0,2,3,10,72,14,1472
Clint_Spevak,2,2010,0,4,1,1,20,137,14,
ncrobotics,7795,2019,0,1,0,4,5,42,14,1503
aidon,5032,2019,0,0,0,0,18,143,14,1438
8081techmates,8082,2020,1,2,6,9,54,558,14,
ThePOBots17,353,None,0,0,1,3,18,102,14,1502
Gilbirddapenguin,2619,2016,0,1,0,1,17,141,14,1628
Zero,708,None,0,1,1,0,29,157,14,1590
HIZO,6479,2017,8,0,0,3,26,430,14,1624
pluto,7744,2019,0,1,0,0,30,218,14,1490
Jay_Programming,6193,None,5,6,4,11,164,1997,14,1648
sebramosroux,7759,2019,0,0,1,0,32,279,14,1459
M-RCain,6584,None,0,0,0,0,41,287,14,1432
stevemccallum,2930,None,0,0,0,0,25,167,14,1730
sujitlunatecsemail19,None,None,0,0,0,0,20,204,14,
Evanciole,3173,None,1,0,0,1,121,734,14,1486
AJ5050,5050,,1,0,0,1,93,845,14,1793
ekachman,6087,None,0,0,0,0,24,130,14,1584
Osfalcons,5268,,0,0,0,0,18,221,14,1463
ShayMayer,7079,None,0,0,3,4,69,334,14,1529
22dallwright,4173,2011,0,0,0,0,19,104,14,1414
7527,7527,2019,0,0,0,0,29,153,14,1481
Hvy_D,None,None,0,0,0,0,51,325,14,
Brutick,1360,2007,0,0,0,0,24,338,14,1645
TobiMatter,None,None,0,0,0,0,22,222,14,
teknosquad5219,5219,2012,0,0,0,0,25,108,14,1399
Amitgm19,3316,2020,0,0,0,0,39,193,14,1568
Epsilon10,2714,None,0,0,0,0,22,164,14,1593
GManl525,1711,None,0,0,0,0,44,463,14,1526
Sunarcher,1678,,12,1,1,0,14,33,14,1887
wrenauld1,1512,None,0,0,0,0,34,207,14,1435
reilly999,368,None,0,0,1,0,10,34,14,1717
GB4118,4118,2017,0,0,0,0,23,143,14,1521
4802UMM,4802,2013,0,0,0,1,18,117,14,1320
CrazyDivad,580,2019,1,1,3,3,72,232,14,1447
Hazey,6619,2018,0,0,0,0,6,46,14,1396
lukead97,5112,None,0,0,0,0,15,331,14,1530
eshaand,2876,2017,0,0,0,0,32,296,14,1516
timroz,5881,2016,0,2,0,0,79,1077,14,1414
Robostangs,4166,None,0,6,2,4,14,95,14,1357
Cleve,1359,2004,0,0,0,0,22,243,14,1472
Dinofreak,6709,2018,0,0,0,0,24,206,14,1445
FIRSTrobotsH2O,,,1,13,0,7,33,592,14,
MrFeen,2557,2008,3,1,1,4,17,158,14,1627
Ginny,7770,None,0,0,0,0,23,191,14,1537
dpotteiger,2377,2015,0,0,0,0,19,109,14,1580
HeriMT,7231,2018,1,5,4,4,19,87,14,1472
NoNoTime,830,None,1,0,1,0,16,48,14,1497
arianna,2239,2018,0,0,0,0,28,131,14,1387
Gumbo954,3822,None,0,0,1,0,32,171,14,1459
mentor4983,4983,None,0,0,0,0,26,262,14,1508
HowDoIRobot,None,None,3,1,2,2,15,180,14,
joshtrattler,5557,2020,1,0,0,1,68,560,14,1447
kurtfled,5912,None,6,4,0,18,41,629,14,1513
TragicCone56813,4306,2017,0,0,0,0,38,214,14,1472
Dino-Bambino,107,1996,0,0,0,0,28,601,14,1719
buckskinner1776,3098,,0,0,0,1,45,298,14,1486
jd1010_7521,7521,2019,0,3,4,2,26,112,14,1690
Fab,3996,2016,5,2,1,0,58,475,14,1556
Bertman,418,2000,1,0,0,0,16,228,14,1557
FumbleRedd,2239,,1,1,1,0,23,196,14,1387
arthjeet_singh,34,,0,0,0,0,52,238,14,1566
LBHSRipTide,8267,2020,0,0,0,0,45,523,14,
abarber,5422,2018,1,2,2,6,15,94,14,1493
Mr_Veydt,5205,2004,0,0,0,0,10,81,14,1639
CoolToolII,293,2018,6,10,2,28,66,896,14,1541
Hieb,0,2004,0,0,1,1,23,226,14,
team7034,7034,,3,0,0,0,19,129,14,1557
kylemiller1228,6889,2018,0,0,2,1,31,234,14,1440
mjmayer,2667,2014,0,1,0,0,50,1408,14,1445
Amlinde,3692,2019,1,3,0,1,196,3477,14,1504
GunnarUlrich,2996,2018,0,0,0,0,27,597,14,1685
GaryGabriel,78,None,0,0,0,0,26,355,14,1841
chancla,None,None,19,0,0,3,61,773,14,
krschuerman,2515,,0,1,1,2,78,834,14,1406
Minisubway,368,None,0,0,1,2,26,145,14,1717
Brendan,2708,2013,0,0,0,0,41,530,14,1464
AusBar,3007,2019,0,13,1,1,47,527,14,1532
philnye,5013,2015,2,1,0,1,17,111,14,1573
NEforecast,0,1992,74,0,5,3,58,399,14,
J_Manneschmidt,3140,2017,2,0,1,0,39,360,14,1533
Aquata7,3593,,0,1,0,0,26,149,14,1510
Meier,6744,2017,0,0,0,0,48,306,14,1519
DLW,None,None,0,0,0,0,18,629,14,
InnovosRobotics,6499,2016,0,0,0,0,16,91,14,1422
betterthor,1640,2018,0,0,0,0,17,212,14,1672
ZuchnotZhucc,7103,2018,1,0,0,1,9,88,14,1425
Mike_Rizzo,1640,2000,0,0,0,0,71,814,14,1672
indigo196,3181,None,7,1,3,1,36,1047,14,1412
Tom_Traina,225,,0,0,0,0,5,134,14,1827
The_ShamWOW88,,2002,2,2,0,3,44,495,14,
dachaeon,5437,2015,0,0,0,0,31,453,14,1542
AlexMa,6803,2018-2019season,0,0,0,0,32,131,14,1600
Faithfully_19,56,None,0,18,0,0,35,390,14,1706
Link2815,2815,2013,0,0,0,0,41,447,14,1486
ccdub,4213,2017,1,1,1,1,20,124,14,1664
Swanknumdrive,2102,2019,4,1,0,1,9,41,14,1700
sofa,3792,None,0,2,0,0,52,616,14,1506
cyeckley,2252,2017,3,0,0,2,54,557,14,1555
importnetminecraft,1339,2018,0,0,0,0,30,166,14,1551
rochebox,3566,2011,4,0,0,1,17,202,14,1593
QuantumImpulse,5572,2015,0,0,0,0,13,65,14,1588
kenzketchup,5464,2018,0,0,0,0,26,343,14,1500
fnsnet,616,2001,0,0,0,0,22,411,14,
silverhawk676,3846,,0,0,0,0,28,474,14,
TammiFin,1481,2012,0,0,0,0,35,434,14,1670
curtincc,5030,2012,0,2,0,1,39,1016,14,1515
SVM,2619,2008,0,4,0,0,57,701,14,1628
Corbin_hudgins,148,2017,0,3,0,1,35,959,14,1838
Kaden,2465,2017,0,0,0,0,27,288,14,1490
ChristopherOwen,4911,2014,0,0,0,0,24,260,14,1788
GabeMillikan,3863,2017,0,0,0,0,71,683,14,1543
Bennett,2977,2012,0,1,0,0,155,921,14,1494
mac,686,2005,4,1,0,1,30,571,14,1528
Joe_Menassa,78,2001,1,0,0,0,5,60,14,1841
Harveyb,3834,None,1,0,0,1,20,138,14,1513
Gmaurer98,862,None,0,0,0,0,22,335,14,1675
TheHolyQuail,5419,None,12,2,0,6,22,231,14,1538
BandChick,1089,1999,0,2,0,0,25,290,14,1619
DarkMatter,2643,2008,0,0,0,0,35,182,14,1470
egaudet,4917,2012,1,8,0,0,55,438,14,1697
rskywolf,2910,2019,0,0,0,0,38,551,14,1944
LordBBQ,5985,2019,0,0,0,3,48,567,14,1689
librehacks,None,None,0,0,0,0,28,444,14,
matthew-o,4131,2017,0,0,2,1,20,314,14,1617
JBENJI,1731,2013,6,0,1,8,67,592,14,1611
nullmainmethod,6502,2017,0,1,0,0,25,296,14,1608
Spence,5085,,0,0,0,0,36,238,14,1603
Lever_Cat,2491,,2,11,0,2,43,861,14,1482
qscgy,449,2014,7,1,0,1,81,411,14,1611
Mykey,5986,2013,0,1,0,0,18,270,14,1487
MacAttack,2823,2017,0,0,0,5,67,687,14,1568
Tabologist,3568,2011,0,0,0,0,6,25,14,1507
radiopic,None,None,0,0,1,0,25,140,14,
dalef,None,None,0,0,0,0,23,202,14,
Ayago,6079,None,0,0,0,0,225,3721,14,1600
kosully12345,5943,2019,0,0,0,0,31,198,14,1459
Riptide314,2383,2018,3,0,7,18,18,120,14,1728
Matrin_Liu,3256,None,0,1,0,0,22,704,14,1502
TGilmore533,533,2016,39,11,1,7,30,322,14,1505
GIRvB,4099,None,0,0,0,0,14,82,14,1566
OwenD,2067,2016,1,0,0,0,31,216,14,1641
Seabass,4293,2018-2019,0,1,0,0,62,689,14,1589
dklann,5903,2018,0,0,0,1,27,170,14,1566
DavidTeam4451,Robotz4451,None,0,0,0,0,12,325,14,
DigiWorm,5148,2014,2,3,0,4,35,248,14,1560
AFlyingKiwi,846,None,2,2,2,0,28,297,14,1729
ATAHAN8151,8151,None,0,4,0,0,20,131,14,
davidaustin,4003,2008,0,0,0,0,27,667,14,1676
blorgo,7461,None,0,0,0,1,27,108,14,1473
pmartel,2713,None,0,0,0,0,30,282,14,1418
thPrgrmmrJck,639,2016,0,2,0,0,31,352,14,1553
lberman,4561,None,0,0,0,0,16,411,14,1634
James_Slemons,27,2003,0,0,0,0,15,55,14,1736
z4t143,4329,2012,2,0,0,2,16,333,14,1542
seewolf_4911,4911,2017,0,0,0,0,5,27,14,1788
qhuang694,694,2017,0,3,0,0,32,456,14,1737
rcosborne11,1741,2012,0,0,1,2,20,132,14,1631
ztif3,2960, 6742,2005,0,0,0,0,119,692,14,
rohitgan2004,None,None,0,1,0,0,40,547,14,
elong,1678,2016,2,1,0,0,24,237,14,1887
nighterfighter,1771,2007,1,1,0,0,45,636,14,1692
nitsanst,3211,2013,6,1,2,2,29,334,14,1641
ThePrimedTNT,5190,2015,0,0,0,0,17,155,14,1787
Levi_Madden,000,2014,20,2,0,3,38,556,14,
csJay,5124,2014,0,0,0,0,11,69,14,1601
ebarker,1311,2006,9,0,0,1,19,222,14,1652
doctor3,None,None,3,0,2,5,22,160,14,
vann2648,2648,2014,0,0,0,0,5,197,14,1571
Kronos,5090,2016,0,1,0,0,18,85,14,1465
Jeff_Brockway,2342,2015,28,4,0,3,29,629,14,1507
Stan,None,None,1,1,3,9,41,269,13,
izci33,3390,2010,0,1,0,0,40,300,13,1506
tobias,1967,None,0,0,0,0,18,178,13,1496
Monster28,2412,None,0,0,0,0,3,4,13,1614
MDav,1086,2010,0,0,0,1,10,182,13,1503
TomerEmergy,3316,2010,0,0,0,0,12,223,13,1568
rvrahul2023,None,None,0,0,0,1,23,173,13,
narmality_rules,296,2015,0,1,0,2,18,129,13,1505
Zone_Q11,,,12,70,0,172,11,2513,13,
Senhiro,3341,2016,0,0,0,0,29,191,13,1543
wendymom1,None,2006,40,13,1,6,50,784,13,
dazon,5669,2020,0,0,0,0,24,92,13,1494
claytonearly,744,2018,1,0,1,5,24,124,13,1690
DmanMman,6090,None,0,0,0,0,22,278,13,1667
Auraosofi,6170,None,0,0,1,0,32,152,13,1519
lw807,5458,None,0,0,8,8,36,150,13,1573
himanshu,None,None,0,0,0,0,24,179,13,
AnthonyRandall,3225,2017,2,0,1,11,11,62,13,1408
Jamiha,5173,2014,0,0,1,2,32,183,13,1556
Daniele,1156,2020,0,1,0,0,17,30,13,1543
kcbimonte,59,2014,0,0,1,0,25,248,13,1679
abbyshields21,1706,,0,0,0,0,69,265,13,1521
IsaiahRoberts2028,2028,2017,0,9,0,4,35,282,13,1578
2915Coder,2915,2018,0,0,1,5,18,113,13,1540
Buckett418,5542,None,0,0,0,1,15,260,13,1477
JDC,2515,None,0,0,0,0,49,519,13,1406
Ajblake,6498,2016,0,1,0,0,24,246,13,1513
austin48178,3651,None,0,0,1,0,15,77,13,1433
Kobek5623,2582,2019,0,1,0,0,69,366,13,1656
TheJukeMaster,3482,2016,0,0,0,0,60,1074,13,1534
ceh1230,2137,2016,0,0,0,0,5,14,13,1612
Aid910,910,2017,0,0,0,0,34,171,13,1774
marisusis,1787,None,0,1,0,0,22,177,13,1608
Yellowmonk,3719,None,0,0,6,12,20,124,13,1563
dotnetprofessional,1899,None,0,1,1,11,41,274,13,1508
Erik5913,5913,2015,0,1,0,1,19,126,13,1571
ManicMustache,3200,2019,0,1,0,1,33,200,13,1508
chonccyraccoon,5827,2016,0,0,0,1,48,422,13,1666
fmercier,3329,,0,0,0,0,16,195,13,1531
5464coach,5464,2015,10,6,1,2,31,284,13,1500
Noahfrc554,None,None,0,0,0,0,40,252,13,
AT870,5458,2015,0,0,1,6,74,542,13,1573
ItsTheRealAce,246,2011,0,0,0,0,28,204,13,1502
rachelcinn,3465,None,3,1,3,5,21,97,13,1446
anatolianbees_8200,8200,2020,0,0,0,0,116,809,13,
NHAMPTON5290,5290,None,1,0,1,0,13,92,13,1441
Mike_Ciavaglia,8179,1996,0,0,2,1,15,72,13,
JayBotmentor,8133,2020,1,0,0,2,9,98,13,
marcusmunoz,8370,2020,0,0,2,1,23,147,13,
Mr.JD,4991,None,1,0,0,3,20,158,13,1531
cujok,7103,2020,0,0,0,0,17,319,13,1425
Steven2,5247,2018,1,0,2,7,20,82,13,1507
Gothambeat,2590,None,0,1,0,0,27,156,13,1662
gb478,None,None,0,0,1,0,20,61,13,
dusterg20,5437,2015,0,0,0,0,33,320,13,1542
Rexypad,4253,2018,0,0,0,0,39,274,13,1631
Dantheman3959,3959,2013,3,0,1,1,37,278,13,1732
Gamerdynasty4ever,4201,2018,6,1,0,11,10,65,13,1650
JackFishburger,8205,2020,0,0,0,0,25,132,13,
AlexCold,3889,2019,0,0,0,0,24,501,13,1462
LaDauphine,3991,2017,0,0,0,0,18,183,13,1440
Rich5115,5115,2014,0,0,0,0,18,164,13,1468
jbz,3636,None,0,0,0,0,21,311,13,1610
kamayah2,573,2017,0,0,0,0,19,213,13,1656
ok.dominic,7708,2019,1,0,5,2,18,50,13,1448
20benisnoa,5903,None,0,0,1,0,22,173,13,1566
s961716606,7497,2020,0,0,0,0,31,360,13,1470
duch_ell,5914,,1,0,2,6,32,186,13,1562
Ra_Mo,5830,2017,0,1,0,0,13,98,13,1514
dyllin4643,4643,None,0,0,0,1,22,139,13,1513
jaynight,4079,2017,1,0,2,7,59,397,13,1640
jakehay704,,2014,4,2,0,3,32,286,13,
autumnwind02,5002,None,0,0,0,0,29,214,13,1529
rene,2557,2008,1,3,1,12,30,237,13,1627
HemanshA,540,2018-2019,0,0,0,0,48,335,13,1569
Forrest,4643,2020,0,0,0,0,24,149,13,1513
cmitchell,None,None,0,0,0,1,37,246,13,
sneakyyy,3926,None,4,0,0,1,20,389,13,1548
Bolakay4917,4917,2017,0,2,0,0,53,434,13,1697
Ohms_Claw_Coach,2795,2009,0,0,1,7,7,43,13,1481
Enut,None,None,0,2,1,1,33,727,13,
daileytd,573,2018,0,0,1,0,12,169,13,1656
C-Lando,Smores!?2486,2020,0,0,0,0,25,253,13,
TheEdge,None,None,0,1,1,6,5,13,13,
2dogs,None,None,10,0,1,4,37,584,13,
ScarletMetal,2212,None,0,0,0,0,18,83,13,1568
bradenterpstra,4967,2016,0,3,1,2,15,98,13,1594
kaanay,5422,None,0,0,0,0,66,573,13,1493
Frank_Dressel,931,,1,0,1,3,24,304,13,1522
NickPfeiff,2638,2020,0,0,0,0,4,64,13,1649
agupta2021,2485,2018,0,0,0,0,36,334,13,1591
WardoftheWood,3490,2016,2,0,3,10,24,109,13,1622
DaveSimons,1619,None,0,1,0,0,30,221,13,1833
veins,8339,2020,0,3,0,0,65,519,13,
pafwl,272,1998,0,0,0,1,42,291,13,1612
Atiegs,2062,2016,0,0,0,0,20,76,13,1656
WoodyRobot,6241,None,0,0,0,0,60,1249,13,1438
edz,1481,None,0,1,0,0,10,74,13,1670
jcrosby,172,,1,0,0,1,49,294,13,1697
hiddenFromView,None,None,0,14,0,0,17,276,13,
asolomon21,1452,None,0,0,0,0,30,328,13,1484
Cowboy6506,6506,None,0,0,0,1,15,174,13,1467
ikeaj,2502,None,0,0,0,0,23,262,13,1616
RayA,876,None,0,0,0,0,58,446,13,1637
mdspeirs,236,None,0,0,0,0,6,191,13,1633
Zach_Bissell,3937,,0,0,0,0,29,367,13,1702
Lexicon9,1778,2018,0,0,0,0,25,248,13,1609
titusbeitzel,1629,None,0,0,0,0,9,89,13,1661
whitejj99,5053,2012,0,0,0,0,28,200,13,1607
E4265,4265,2018,0,0,0,0,20,152,13,1587
Ed_Sparks,3959,1996,0,0,0,0,37,816,13,1732
MattMidd4068,4068,None,9,2,1,8,50,848,13,1482
DeluxeVacuum,1261,2019,0,0,0,0,28,184,13,1597
AntonioTop,#1860,,9,10,3,18,56,405,13,
LonghornPT,None,None,1,4,1,2,26,166,13,
neelj,None,2020,0,1,0,0,17,217,13,
Schadey870,870,None,0,0,0,0,36,612,13,1772
WTSoftwareMentor,6808,2018,0,0,0,0,53,583,13,1442
darrellt,2635,,0,0,0,0,11,110,13,1483
willfarias,4343,2016,0,0,0,0,17,115,13,1541
T_Peace,1123,,0,0,0,0,38,269,13,1479
KevinRussell,2959,2009,0,0,0,0,64,681,13,1548
jmhenry,0,None,2,0,0,1,9,130,13,
jfenster1,862,None,0,1,0,0,17,252,13,1675
Robert_Olomon,7118,2018,2,1,1,2,106,1336,13,1462
tony.joseph22,1389,2004,0,0,0,0,16,141,13,1487
Wolverine4u1,7664,Rookie,0,0,0,0,8,97,13,1561
Ryan_g,1796,None,0,0,0,0,6,21,13,1810
Dilan,None,None,0,0,1,1,54,393,13,
Hathawulf,3574,2010,0,0,0,0,17,208,13,1547
RoyalSlothKing,857,,0,1,0,0,15,88,13,1535
tom1,236,None,0,0,0,0,31,323,13,1633
msrado,1792,None,0,0,1,1,42,338,13,1532
Eliasmarq007,207,2014,2,0,1,1,52,515,13,1677
dpieper,6357,2018,0,0,0,0,33,578,13,1485
Ironclad5847,5847,2015,2,0,1,0,49,308,13,1607
Mentor-3635,3635,2010,0,0,0,0,34,653,13,1674
lkenney,1727,,0,0,0,0,31,292,13,1610
owcr.monique,2706,None,0,0,0,0,15,406,13,1603
darrenleomiller,5422,2017,0,0,0,0,12,98,13,1493
Zaque,4096,2012,0,6,0,0,9,187,13,1550
charrisTTI,623,2003,0,0,0,0,28,613,13,1555
Aldo796,868,2018,0,0,0,1,33,396,13,1666
prathampandey,2506,,0,0,0,0,32,306,13,1492
MikeZ,624,2004,0,0,0,0,12,65,13,1682
zjeff5,1701,2005,0,1,0,0,29,149,13,1554
Reece,2052,2018,20,9,0,8,108,3064,13,1715
Phandalyon,4944,2017,0,2,0,0,17,388,13,1667
Rivet_Man,0,2014,66,0,0,2,29,294,13,
reen2003,3507,None,0,0,0,0,79,547,13,1482
EddieZhang,540,'19,0,6,0,0,39,389,13,1569
Boss201,201,None,0,0,0,0,35,474,13,1594
cabooth57,1683,,0,0,0,0,16,230,13,1641
stella_park,1351,2019,0,0,0,0,27,227,13,1482
JKippy,548,2010,13,2,1,1,50,293,13,1692
FlyBots4383,4383,2012,0,1,0,0,49,498,13,1426
jgnibo,254,2017,0,0,0,0,17,178,13,1869
Yanki,6838,2017,0,3,0,0,20,158,13,1487
Squilly,832,2016,2,0,0,1,33,329,13,1557
xman,3043,2017,0,5,2,2,22,295,13,1557
Madi,3189,None,1,2,0,1,34,247,13,1433
Jordan_Shavell,1902,2014,0,0,0,0,17,105,13,1599
Cade_Jackson,1778,2015,0,0,0,0,34,577,13,1609
Outlaw_525,5460,2015,0,0,0,0,41,418,13,1871
Grim_Raid,3991,2018,1,0,0,0,29,132,13,1440
Maldridge422,,2011,0,1,0,0,23,327,13,
nate2019,,2012,1,0,0,0,13,344,13,
Steve,33,2011,3,2,0,1,12,98,13,1817
Prof_Sponge,2052,2016,0,12,0,0,26,883,13,1715
Damien-1250,1250,2017,0,0,0,0,94,800,13,1613
Weldingrod1,5892,2019,2,0,0,3,43,565,13,1615
evan.hicks,1259,2012,2,3,0,1,31,458,13,1693
Lockjaw8y9,172,,28,3,1,5,13,134,13,1697
aditya_r,3476,None,0,2,0,1,18,163,13,1619
Ultraman2020,Robochicken89,2015,0,1,0,1,22,347,13,
Torvando,2823,2012,0,0,0,0,7,58,13,1568
firecrafty,1018,2016,5,1,0,0,23,291,13,1577
20cfischer,341,2018,0,0,1,2,28,134,13,1598
Antarctica_By_Toto,6800,2017-2018,0,7,0,0,12,231,13,1567
Nathan_Streeter,1519,2006,5,20,0,5,55,836,13,1663
rmckillip293,293,,1,0,0,1,16,260,13,1541
IHaveTooMuchTime,None,None,68,27,0,10,30,402,13,
lwhipker,3459,2005,2,0,1,0,20,254,13,1522
JRumple,4418,2016,3,1,0,5,11,215,13,1517
Someperson17,0,2018,1,4,0,1,31,372,13,
Liron.carmeli,5987,2016,0,0,0,0,64,887,13,1507
solorobots,4096,2016,24,4,1,6,17,138,13,1550
Vibrans,4915,None,0,0,0,0,21,376,13,1564
alectronic,0,2007,0,0,0,0,30,265,13,
Mass2383,2383,2008,0,0,0,0,5,56,13,1728
patmac195,195,1998,0,0,0,0,29,533,13,1784
Niki,,2012,10,0,0,5,36,454,13,
jess_Med2749,6200,2016,0,1,1,2,37,259,13,1603
WillSicard1153,1153,None,2,0,0,2,33,416,13,1646
pfannk,245,2016,5,8,0,1,84,627,13,1735
sammyjalex,0,2006,0,1,0,0,18,345,13,
pshaw,830,,0,0,0,0,58,484,13,1497
hillale,3082,2005,0,0,0,0,12,202,13,1533
planetbrilliant,4982,2013,0,0,0,0,10,231,13,1475
EricK21,4253,2018,0,0,0,0,14,124,13,1631
rjhyde,5104,2008,0,1,0,0,24,769,13,1596
JackP,8230,2019,6,49,2,3,189,2309,13,
adil_q,1374,2017,0,0,0,0,7,26,13,1529
fantasy_first_bot,FF,2019,45,0,2,0,26,185,13,
wouldwurker,0,2008,0,0,0,0,4,133,13,
roboman973,973,2007,17,0,3,7,71,399,12,1836
Banana_17,6907,None,0,0,0,0,40,296,12,1585
DJB,5816,2018,1,0,0,1,18,493,12,1536
VincentWang001,1671,None,0,0,2,1,25,148,12,1633
James811943,None,2003,0,26,0,1,95,1367,12,
jw247,247,None,0,0,0,0,24,248,12,1528
arulsethi,2410,2017-2018,0,1,0,0,30,220,12,1686
CaltechMech,4373,None,0,0,0,0,5,71,12,1527
RedShift_Robotics,3676,,12,0,2,2,28,272,12,1637
kb0410,686,None,0,0,0,0,47,255,12,1528
rtrupia17,2534,,0,1,0,0,92,861,12,1724
Nightwing379,379,2017,0,0,0,0,25,191,12,1653
42cat1387c,idk,2019,0,0,0,0,12,43,12,
Kwho,236,2019,0,0,0,0,25,388,12,1633
MaddieTheThird,3042,,2,2,0,1,41,362,12,1642
Coby,6170,2019,0,0,0,0,15,72,12,1519
TheOneTwoThree,1391,2017,0,0,0,0,17,132,12,1638
HighElectricity,369,2000,0,0,0,0,57,512,12,
padoru_farm_gang,1868,2020,0,1,0,0,11,61,12,1661
shawnliner,3753,2011,0,0,0,2,26,252,12,1486
marc-afk,1512,None,0,0,0,0,28,148,12,1435
stikcye,6171,None,0,1,0,1,28,204,12,1526
AtLeastItried,3374,,0,0,0,0,23,336,12,1538
Liesl_1557,1557,2017,1,1,1,2,10,37,12,1519
cameron009,2594,2017,0,0,1,1,27,195,12,1535
kmcho9,1678,2018,0,0,0,0,36,171,12,1887
ghostlypi,6962,2017,0,0,0,0,17,76,12,1519
Josh_841,148,2017,1,1,0,2,149,2382,12,1838
KateV,178,None,0,0,1,3,34,141,12,1652
Juliane5553,5553,2018,0,1,0,0,9,172,12,1508
sueperg,708,,0,0,0,0,9,71,12,1590
Zykovitz,1452,2020,0,2,0,0,50,313,12,1484
lucasmfinzi,103,2018,0,0,0,0,22,198,12,1669
kurla.durskull,4041,None,0,0,0,0,28,165,12,1680
avoidable,4028 ,2012,2,0,1,0,52,429,12,
itemboxes,6695,2017,0,0,1,5,35,247,12,1557
PaulofTemple,1729,None,0,0,0,0,16,157,12,1636
Sean_Conway,237,2002,0,0,0,0,23,142,12,1646
alevale,2265,None,0,0,0,0,12,87,12,1516
Nailermg80,5006,None,0,0,1,0,19,103,12,1609
Weston,5045,2013,1,0,1,6,181,1207,12,1557
Fletchlingboy,1143,None,0,0,2,2,16,49,12,1578
ricestrategy,870,2002,0,23,0,0,117,997,12,1772
Dan3539,3539,2017,0,1,0,1,25,239,12,1589
stu54,2458,,0,0,0,4,22,311,12,1535
OTK87,5996,2016,0,0,1,0,13,101,12,1410
CL22,811,,1,0,1,1,45,286,12,1518
Sathrior,1706,,0,0,0,0,51,324,12,1521
citrus615,86,None,0,0,0,0,90,517,12,1705
KateHirshberg,580,None,6,4,1,2,23,148,12,1447
Jonathan_Cheng,334,2010,0,0,0,0,89,605,12,1545
SaltySodiums,8005,2019,1,0,4,7,20,74,12,
PaPaJones,None,None,0,0,0,0,15,89,12,
GooeyTrev13,2976,2014,0,0,0,0,11,75,12,1662
tgordon,6834,2018,0,0,0,0,21,132,12,1456
Spartan,5248,2020,0,0,1,2,31,203,12,1567
Choster,,,0,0,0,0,27,276,12,
danP,None,None,0,0,0,0,31,249,12,
Miles581,581,2019,0,1,0,0,38,326,12,1492
Jbroomfield,6239,2015,0,0,0,0,15,137,12,1594
OSU_Springer,677,2007,0,0,0,0,24,265,12,1493
Whisper890,4655,None,0,0,1,0,39,826,12,1653
JuanGG,6652,None,0,7,0,0,44,585,12,1417
lvach2,8072,2020,0,0,0,0,23,146,12,
cew007,4991,None,0,0,0,0,39,534,12,1531
NateFromFargo,7048,2018,2,15,0,24,28,886,12,1511
RoboJMK,3098,None,0,0,0,0,8,25,12,1486
