team,lat,lng
5570,45.551,-73.612
5572,29.523,-98.527
5576,43.426,-95.112
5577,42.31,-83.115
5578,35.504,-97.481
5582,33.401,-84.654
5583,38.645,-90.254
5584,-37.867,145.283
5586,43.934,-87.996
5587,38.828,-77.09
5588,47.63,-122.297
5589,43.143,-80.734
5590,42.973,-78.845
5593,-42.879,147.329
5595,45.123,-92.537
5596,43.818,-79.282
5599,40.743,-73.759
5601,31.222,121.458
5603,43.608,-84.103
5605,36.065,120.38
5606,41.792,123.433
5607,35.946,-78.643
5608,34.038,-84.504
5610,42.646,-86.165
5611,35.084,-98.079
5612,43.026,-83.604
5613,32.893,-105.948
5614,32.01,34.779
5616,30.449,-86.626
5618,46.219,-71.762
5619,42.426,-83.195
5621,35.675,-97.5
5622,43.306,-85.1
5623,42.295,-85.424
5624,40.584,-74.415
5625,20.897,-156.504
5626,44.774,-93.922
5627,32.575,-117.071
5630,50.928,-113.968
5632,33.627,-82.286
5633,43.906,-69.827
5634,33.847,-118.112
5635,31.929,34.799
5636,32.916,35.229
5637,45,-93.3
5638,44.995,-96.165
5639,26.177,-98.187
5641,42.806,-83.973
5642,42.426,-83.15
5648,-37.834,145.04
5651,33.722,-84.334
5653,47.709,-91.957
5654,31.259,35.213
5655,41.065,29.005
5657,42.766,-104.465
5658,48.453,-96.867
5659,40.934,-72.308
5660,42.986,-83.614
5661,44.233,-83.807
5662,42.938,-83.15
5663,-32,115.913
5664,43.196,-86.274
5665,41.031,28.989
5666,40.217,-74.743
5667,40.085,-82.799
5669,34.066,-118.085
5672,45.757,-82.215
5674,42.517,-84.656
5675,42.245,-85.794
5676,41.924,-84.621
5678,34.187,-118.386
5679,36.102,-80.223
5681,29.346,-98.646
5682,32.815,-96.631
5683,47.305,-122.207
5684,40.202,-74.705
5685,42.037,-84.767
5686,41.876,-72.801
5687,43.661,-70.259
5688,41.896,-84.444
5689,42.421,-82.199
5690,46.713,-92.357
5695,42.376,-83.289
5696,18.094,-92.894
5697,43.355,-83.855
5699,43.711,-79.419
5700,37.745,-122.438
5701,35.694,139.715
5702,45.665,-87.4
5705,25.51,-103.407
5706,46.344,-85.515
5708,42.279,-83.784
5709,46.258,-84.8
5710,42.57,-84.835
5712,43.41,-84.227
5713,43.116,-83.689
5714,46.389,-84.698
5715,32.693,35.371
5716,20.081,-98.768
5719,43.761,-79.271
5720,46.019,-92.899
5721,35.712,-91.439
5722,30.366,-86.246
5724,37.285,-80.069
5725,49.658,-112.748
5726,29.364,-98.492
5727,35.36,-81.925
5728,38.459,-122.639
5729,34.285,-91.334
5730,36.921,-93.926
5732,40.803,-74.189
5734,33.359,-82.01
5735,42.349,-71.359
5736,40.886,-73.244
5737,39.907,116.397
5740,40.685,-80.107
5744,35.992,-83.85
5746,41.377,-72.449
5747,31.252,34.791
5748,46.629,-123.061
5752,42.561,-70.876
5753,29.918,-81.367
5754,29.349,-98.442
5756,42.328,-83.083
5762,36.058,-78.259
5763,39.962,-105.015
5765,34.045,-118.186
5773,40.982,28.64
5774,43.063,-83.7
5775,32.17,-96.006
5776,43.7,-79.416
5777,33.914,-80.354
5781,51.509,-0.126
5783,32.439,-103.159
5785,30.407,-91.147
5787,50.928,-113.968
5800,-27.597,-48.549
5801,39.141,-94.352
5802,34.049,-118.208
5803,47.448,-122.273
5804,37.464,-77.398
5805,33.651,-117.594
5806,40.901,-73.905
5809,38.962,-94.596
5810,33.946,-118.084
5811,39.724,-84.185
5813,43.218,-71.528
5816,28.464,-81.395
5817,36.724,-119.548
5818,34.42,-119.708
5819,25.692,-80.162
5821,42.954,-81.342
5822,41.852,-87.669
5823,22.546,114.068
5826,44.937,-91.393
5827,47.679,-122.189
5828,31.579,-84.212
5829,29.797,-95.496
5830,39.041,-76.682
5831,22.19,113.536
5834,43.656,-79.341
5835,33.594,-117.833
5836,38.75,-90.301
5837,42.515,-92.327
5839,32.062,118.778
5840,31.77,-84.524
5841,39.446,-77.335
5842,28.302,-82.626
5843,42.777,-82.544
5846,41.634,-70.996
5847,41.145,-87.86
5848,31.561,-84.738
5849,36.065,120.38
5851,33.942,-118.131
5852,37.298,-120.465
5853,42.233,-83.634
5854,35.637,-82.565
5855,42.995,-88.036
5856,41.55,-72.996
5857,34.018,-117.855
5858,34.745,-86.67
5860,42.637,-82.587
5863,30.472,-91.254
5864,30.472,-91.254
5865,45.706,-73.618
5866,33.506,-102.009
5869,34.747,-118.369
5870,43.015,-81.305
5871,43.614,-116.203
5872,26.11,-80.322
5874,27.506,-99.571
5875,39.602,-119.235
5876,-33.733,151.1
5877,33.824,-117.52
5878,45.858,-84.624
5881,42.7,-73.858
5883,50.962,22.157
5885,42.201,-83.028
5887,19.054,-98.232
5888,33.569,-101.89
5889,36.126,-95.941
5891,40.801,-73.937
5892,29.749,-95.339
5894,26.466,-98.07
5895,40.267,-74.525
5899,39.541,-104.922
5900,34.779,-84.934
5901,42.338,-83.13
5902,43.073,-70.805
5903,43.663,-90.874
5906,41.362,-96.157
5907,42.474,-83.522
5908,29.623,-95.568
5910,48.829,-67.522
5911,43.781,-79.304
5913,46.626,-94.268
5914,43.622,-91.484
5915,42.328,-83.083
5918,39.056,-94.593
5919,35.507,-78.348
5920,46.908,-117.085
5921,43.577,-79.631
5923,29.181,-95.447
5924,37.744,-122.486
5926,42.996,-82.46
5927,42.826,-86.01
5928,32.091,34.817
5929,46.818,-96.067
5930,35.245,-97.622
5932,21.102,-89.644
5933,40.76,-111.863
5934,41.901,-88.755
5935,41.742,-92.734
5937,47.56,-122.228
5940,37.567,-122.368
5941,47.988,-122.201
5943,41.443,-73.681
5944,39.592,-86.364
5945,39.15,-76.93
5947,42.233,-78.011
5948,18.781,-99.23
5949,26.456,-80.105
5950,36.743,-79.458
5951,32.081,34.781
5952,45.464,-73.57
5953,30.007,-90.109
5954,36.983,-78.237
5957,37.016,-76.433
5959,22.521,-98.013
5960,26.216,-98.325
5962,42.633,-71.316
5963,42.974,-85.727
5964,42.643,-73.945
5965,29.86,-90.111
5966,33.677,-118.005
5968,39.194,-96.586
5970,45.496,-122.8
5973,41.532,-81.415
5974,40.66,-111.919
5975,45.508,-122.69
5976,42.999,-88.22
5977,45.574,-122.684
5980,42.944,-85.621
5982,43.394,-84.331
5983,-33.425,150.102
5985,-34.425,150.864
5986,29.441,-98.479
5987,32.818,34.989
5988,-36.261,150.007
5989,46.54,-89.314
5990,31.894,35.015
5991,44.065,-95.423
5992,40.786,-74.257
5993,40.979,28.792
5994,45.472,-73.615
5996,50.109,14.475
5997,30.253,-91.086
5998,48.601,-93.411
5999,45.779,-93.645
6000,34.053,-118.381
6001,6.252,-75.564
6002,42.292,-85.633
6003,35.413,-78.736
6004,35.507,-78.348
6005,43.932,-86.178
6007,-31.692,152.727
6009,43.608,-79.501
6010,23.254,-106.448
6011,41.809,-85.426
6012,38.873,-86.487
6013,42.426,-83.195
6014,41.068,29.043
6016,40.853,-74.834
6017,25.559,-100.321
6018,36.057,103.84
6019,42.941,-83.289
6020,43.609,-83.953
6021,36.915,-77.279
6022,43.898,-93.061
6023,33.747,-84.378
6024,18.997,72.875
6025,41.023,28.531
6026,36.045,-95.808
6027,40.072,-82.405
6029,42.242,-83.181
6032,39.665,-84.24
6033,43.601,-84.774
6035,-35.33,150.472
6036,37.418,-122.127
6038,41.04,28.915
6039,36.591,-121.942
6041,49.658,-112.748
6043,42.526,-85.866
6044,46.447,-92.747
6045,45.632,-94.214
6047,46.761,-92.266
6049,31.071,35.033
6050,-30.502,149.481
6052,42.986,-81.182
6053,41.958,-85.331
6054,40.916,-81.118
6055,35.783,-91.635
6056,46.509,-96.289
6057,42.294,-83.254
6059,37.753,-121.77
6060,34.866,-118.341
6062,-32.517,148.672
6063,-27.214,153.047
6064,41.06,28.987
6065,43.007,-85.725
6066,44.217,-85.228
6067,43.286,-84.16
6068,33.451,-90.655
6070,43.618,-79.579
6071,43.582,-83.878
6072,33.63,-117.868
6073,43.473,-83.951
6074,44.484,-84.66
6075,45.079,-85.99
6076,48.925,-117.793
6077,45.223,-83.639
6078,42.639,-84.524
6079,45.679,-87.532
6081,42.156,-84.033
6083,23.489,120.436
6084,39.199,-84.525
6085,43.217,-82.998
6086,43.116,-83.689
6087,45.16,-85.263
6088,45.417,-87.626
6089,42.277,-83.261
6090,42.664,-85.619
6091,43.515,-82.719
6092,41.944,-84.884
6093,43.406,-82.841
6094,43.424,-86.374
6096,42.352,-83.027
6097,44.297,-85.996
6098,45.668,-85.547
6099,42.431,-82.981
6100,43.506,-85.447
6101,42.304,-83.707
6102,43.523,-85.059
6103,30.268,-91.252
6104,31.314,34.62
6106,20.677,-101.356
6107,34.778,-86.609
6110,43.84,-79.025
6111,29.776,-95.312
6112,46.399,-86.698
6113,45.134,-87.621
6114,42.688,-85.975
6116,42.324,-83.34
6117,42.644,-83.279
6118,-32.117,149.467
6119,41.925,-85.006
6120,42.744,-82.804
6121,44.671,-84.691
6122,44.431,-86.142
6127,31.409,-109.912
6128,43.707,-86.314
6129,47.737,-117.435
6130,43.687,-79.337
6131,34.834,-92.329
6132,46.509,-93.987
6133,32.866,-97.289
6135,43.666,-79.438
6136,42.426,-83.249
6137,41.846,-85.657
6138,41.922,-85.496
6139,32.54,-82.915
6140,43.811,-79.193
6141,43.755,-79.33
6144,31.786,-106.441
6145,30.211,-84.32
6146,44.933,-96.055
6147,44.938,-93.656
6149,31.158,35.018
6150,41.901,-84.045
6152,42.335,-83.286
6153,44.665,-70.133
6155,29.471,-98.536
6156,26.851,-109.148
6157,36.881,-88.355
6160,46.52,-92.629
6161,43.894,-70.343
6162,42.998,-81.256
6164,42.473,-92.612
6166,43.976,-91.25
6167,33.742,-79.449
6168,32.682,35.324
6170,22.15,-100.979
6171,33.025,-96.74
6172,44.646,-69.68
6174,38.532,-121.968
6175,45.302,-94.604
6177,33.756,-84.425
6178,50.389,-105.558
6180,26.294,-98.301
6181,41.533,-84.305
6184,30.477,-84.225
6186,33.674,-93.607
6187,-30.364,149.891
6188,53.717,-113.219
6189,37.343,-77.984
6190,42.332,-83.469
6191,25.048,121.532
6193,43.582,-83.878
6194,37.502,-78.258
6195,40.584,-73.954
6199,25.57,-103.434
6200,31.725,-106.4
6201,42.383,-71.103
6202,42.318,-82.993
6203,40.888,-74.05
6204,-34.783,138.733
6213,38.98,-76.743
6214,34.549,-77.94
6215,35.943,-77.761
6217,44.496,-92.864
6218,19.4,-99.117
6219,36.536,-82.366
6220,33.796,-118.065
6222,33.742,-79.449
6223,43.16,-88.113
6224,44.095,-70.239
6225,27.405,-80.362
6226,40.068,-74.845
6230,31.769,35.216
6232,40.979,28.792
6237,41.291,-89.794
6238,37.333,-121.892
6239,38.868,-76.816
6240,36.354,-78.159
6300,44.28,-73.982
6301,41.905,-71.103
6302,36.245,-82.824
6303,41.182,28.891
6304,32.211,119.455
6305,36.888,-119.759
6306,29.67,-98.687
6308,13.57,144.883
6309,13.57,144.883
6312,37.598,-76.448
6314,33.588,-111.84
6315,27.557,-99.491
6317,41.539,-90.612
6318,44.296,-88.272
6319,25.909,-109.053
6320,42.483,-91.449
6321,30.584,-97.858
6322,30.164,-81.729
6323,43.434,-79.87
6324,42.785,-71.218
6325,34.078,-84.228
6326,39.3,-76.608
6327,39.919,-75.399
6328,42.54,-71.488
6329,44.602,-68.777
6331,42.295,-82.867
6332,36.022,-78.948
6333,41.919,-71.897
6334,37.511,-77.643
6335,42.509,-71.2
6336,44.327,-80.033
6337,44.787,-69.402
6339,50.067,-91.984
6340,33.869,-84.335
6341,34.128,-84.572
6342,43.184,-79.99
6343,45.785,-122.693
6344,43.126,-82.829
6345,46.254,-89.211
6346,41.132,-73.406
6348,19.268,-103.713
6350,47.267,-122.031
6351,51.042,-114.2
6352,33.631,-112.207
6353,31.222,121.458
6354,31.222,121.458
6355,41.383,-81.796
6356,22.546,114.068
6357,30.227,-98.103
6358,42.601,-114.782
6359,40.853,-98.02
6360,24.914,118.586
6361,31.222,121.458
6362,31.222,121.458
6363,29.201,-96.274
6364,49.34,-123.191
6366,34.751,-82.255
6367,42.335,-71.037
6369,33.198,-96.615
6371,43.145,-95.146
6372,33.335,-111.815
6374,30.8,106.082
6376,31.222,121.458
6377,30.404,-97.753
6378,43.564,-79.72
6379,41.584,-93.52
6381,43.818,-87.766
6382,33.164,-117.24
6383,22.546,114.068
6386,23.117,113.25
6388,40.99,29.135
6390,49.171,-122.733
6391,38.578,-90.426
6392,30.667,104.067
6393,34.758,113.649
6394,31.304,120.595
6397,43.675,-79.484
6398,34.355,-119.071
6399,36.668,116.997
6400,45.798,-111.315
6401,41.147,-73.996
6402,40.905,29.189
6403,53.913,-122.871
6404,-23.179,-45.887
6406,48.814,-123.497
6407,29.033,-106.246
6408,49.323,-122.863
6410,36.71,-121.644
6411,40.579,-111.882
6412,41.974,-91.655
6413,33.321,-111.889
6414,22.546,114.068
6415,41.014,28.95
6416,41.013,28.538
6417,47.025,9.005
6418,37.759,-122.484
6419,41.581,-93.745
6420,41.43,-91.051
6421,42.905,-88.121
6422,40.949,-72.936
6423,40.943,-73.112
6424,38.767,-93.558
6425,41.925,-85.006
6426,35.963,-78.931
6428,43.06,-85.952
6429,38.318,26.925
6430,39.611,31.01
6432,-33.902,151.266
6433,30.294,120.161
6434,-33.862,150.884
6435,41.084,29.036
6436,41.093,28.802
6440,-33.297,149.174
6441,32.062,118.778
6442,45.66,-118.783
6443,45.539,-122.964
6444,28.853,-106.27
6445,44.949,-123.004
6447,-29.982,150.768
6449,-32.316,115.755
6451,39.561,-86.072
6453,47.927,-94.538
6455,42.478,-92.366
6457,40.692,-112.001
6458,49.037,-122.83
6459,41.014,28.95
6460,40.762,-82.525
6461,44.002,-81.068
6463,41.895,-73.977
6464,35.252,-96.668
6465,44.092,-121.407
6467,40.884,-94.561
6468,30.12,-81.413
6471,31.681,-84.159
6473,28.58,-81.44
6474,38.267,-122.036
6476,-31.233,149.246
6479,33.336,-111.92
6481,43.279,-81.544
6482,34.981,-110.337
6483,31.54,-106.412
6484,43.095,-73.503
6485,49.189,-122.873
6487,31.222,121.458
6488,29.844,-95.662
6489,30.656,-91.136
6490,42.864,-76.991
6492,35.422,-91.796
6493,43.557,-83.994
6494,31.222,121.458
6498,37.964,-87.394
6499,33.811,-117.849
6500,35.889,-78.639
6502,36.022,-78.948
6503,47.612,-122.306
6504,38.864,-77.194
6505,38.902,-76.99
6506,36.668,-121.66
6507,26.025,-98.398
6508,-31.708,152.644
6509,-32.107,115.959
6510,-33.744,151.142
6512,34.026,-78.168
6513,43.806,-79.6
6514,44.32,-79.278
6515,32.683,-115.503
6517,35.893,-83.939
6518,33.816,-112.12
6519,36.085,-115.257
6520,21.007,105.796
6524,-32.167,116.002
6525,-33.87,151.202
6526,32.923,-96.625
6527,28.758,-81.351
6528,42.073,-83.213
6529,42.331,-71.091
6530,33.562,-112.056
6531,43.221,-85.545
6532,42.347,-83.06
6533,43.887,-84.424
6535,33.665,-117.969
6536,42.174,-91.989
6537,42.304,-82.946
6538,42.233,-83.634
6540,45.522,-73.639
6541,45.481,4.432
6542,37.395,-94.71
6543,38.885,-77.323
6544,42.117,-83.05
6545,44.267,-83.545
6546,37.047,-110.799
6547,30.209,-95.751
6548,42.82,-84.231
6550,43.889,-85.265
6552,44.315,-84.765
6553,34.235,-119.182
6554,33.907,-118.01
6556,41.739,-84.45
6557,46.805,-88.576
6558,46.77,-88.421
6559,43.609,-83.953
6560,33.624,-117.794
6561,43.955,-86.28
6563,52.978,-122.493
6564,43.843,-79.564
6565,35.005,-76.815
6566,42.502,-83.103
6567,42.527,-82.884
6568,42.101,-86.034
6569,46.828,-89.349
6570,41.768,-83.686
6573,45.441,-84.792
6574,42.827,-88.743
6575,-33.917,151.168
6579,-34.213,150.998
6580,42.272,-84.958
6581,47.137,-88.565
6582,43.387,-84.908
6583,42.369,-83.48
6584,39.03,-77.079
6585,36.408,-109.634
6586,33.431,-93.876
6588,42.154,-85.829
6589,42.384,-85.957
6590,40.676,-73.874
6591,42.46,-84.175
6592,42.739,-84.57
6593,40.698,-73.835
6594,42.68,-84.577
6595,42.739,-84.57
6597,43.463,-84.03
6599,45.116,-85.617
6600,43.889,-85.882
6601,40.535,-74.212
6604,24.588,-107.295
6605,18.926,-99.231
6606,19.213,-99.597
6608,20.581,-103.352
6610,42.974,-83.663
6611,44.034,-83.702
6612,37.966,-121.776
6613,46.445,-90.198
6615,42.195,-83.485
6616,42.31,-83.115
6618,42.105,-83.279
6619,37.753,-121.77
6620,41.998,-71.576
6621,42.35,-73.587
6622,45.517,-73.607
6624,45.087,-87.67
6626,33.453,-79.56
6627,41.82,-86.237
6628,45.21,-95.311
6630,42.342,-92.186
6631,43.453,-83.701
6632,43.779,-79.445
6633,42.395,-83.245
6635,42.255,-84.388
6636,40.712,-73.794
6637,45.592,-87.544
6638,43.169,-84.755
6639,35.758,-81.329
6640,34.967,-92.4
6642,44.029,-84.773
6643,42.716,-87.823
6644,38.814,-121.268
6645,29.925,-95.058
6646,31.072,-97.472
6647,25.617,-100.267
6648,40.677,-73.845
6649,44.367,-84.425
6650,36.799,-119.802
6651,41.806,-89.705
6652,25.675,-100.318
6653,-33.688,147.359
6654,36.05,-83.923
6655,32.695,-97.088
6656,34.22,-111.288
6657,36.311,-119.306
6658,34.134,-118.208
6659,33.16,-117.098
6660,38.589,-90.348
6662,37.954,-122.074
6664,26.177,-98.187
6665,36.58,-121.844
6666,25.651,-100.213
6667,39.85,-75.375
6668,34.422,-117.302
6670,42.975,-87.895
6671,32.797,-97.356
6672,32.87,-96.939
6674,33.449,-112.197
6676,19.4,-99.083
6677,30.366,-88.556
6679,51.024,-114.1
6680,42.639,-112.314
6682,32.977,-105.953
6683,33.705,-112.164
6684,28.528,-99.864
6685,26.664,-80.174
6686,26.664,-80.174
6688,37.307,-122
6690,43.282,-71.659
6691,43.595,-71.191
6692,34.143,-117.261
6693,34.139,-80.889
6694,32.373,-115.065
6695,33.119,-117.185
6696,45.522,-122.242
6697,41.041,29.178
6699,37.349,-120.603
6700,51.082,-113.958
6701,50.389,-105.558
6702,20.526,-103.492
6704,21.312,-157.83
6705,33.967,-84.325
6706,22.546,114.068
6707,44.778,-95.199
6708,19.16,-99.487
6709,45.351,-93.74
6711,37.349,-120.603
6712,34.759,-84.794
6714,33.46,-81.973
6715,33.343,-82.089
6716,33.474,-82.013
6717,39.212,-111.02
6718,37.847,-122.222
6720,47.088,-94.585
6721,39.827,-86.139
6722,28.248,-82.496
6723,42.709,-73.204
6725,42.955,-81.273
6727,31.072,-97.472
6729,34.67,-79.108
6730,35.617,-97.558
6731,42.396,-71.179
6732,45.448,-91.291
6736,32.928,35.076
6738,31.894,35.015
6739,31.248,34.841
6740,32.475,34.964
6741,31.969,34.781
6742,42.336,-83.385
6743,26.647,-81.843
6744,38.522,-90.302
6746,40.815,-73.502
6748,33.385,-111.872
6749,44.914,-93.448
6750,33.563,-84.216
6751,32.749,-96.839
6753,43.638,-84.268
6754,26.448,-98.284
6755,34.117,-117.438
6758,44.024,-92.746
6762,43.114,-71.899
6763,42.966,-71.449
6764,34.399,-118.918
6765,39.967,-83.004
6766,22.546,114.068
6768,33.745,-96.55
6771,39.907,116.397
6800,30.422,-97.797
6801,23.117,113.25
6802,37.088,-81.759
6803,31.222,121.458
6804,37.376,-120.725
6805,41.266,-96.049
6806,40.747,-73.64
6807,42.773,-87.796
6808,40.207,-75.091
6809,36.398,-97.916
6810,30.463,-91.51
6811,41.63,-73.288
6812,42.65,-71.156
6813,19.235,72.847
6814,38.441,-122.714
6817,37.949,-91.76
6818,31.304,120.595
6819,56.878,14.809
6820,23.801,-104.433
6821,33.994,-117.524
6822,37.297,-121.756
6823,43.141,-87.907
6824,36.172,-115.122
6825,36.282,-115.148
6826,36.173,-115.067
6827,39.907,116.397
6829,34.042,-84.026
6830,26.177,-98.187
6831,45.671,-121.539
6832,25.657,-100.403
6833,33.51,-112.068
6834,39.957,-82.684
6836,-33.798,151.288
6837,32.501,-116.807
6838,41.013,28.538
6840,34.251,-93.741
6841,49.651,-112.835
6842,33.968,-84.439
6843,38.995,-94.365
6844,40.261,-111.655
6845,46.156,-123.798
6846,35.846,-86.39
6847,45.61,-73.547
6850,29.16,-82.129
6851,45.55,-73.699
6852,41.768,-83.58
6854,43.044,-81.239
6855,34.115,-93.069
6856,43.012,-81.231
6858,38.131,-85.575
6859,45.033,-79.316
6860,40.914,-74.167
6861,42.396,-83.377
6862,42.355,-83.217
6863,39.121,-76.844
6864,44.917,-79.366
6865,45.757,-82.215
6866,43.877,-79.269
6867,43.722,-79.45
6868,43.292,-77.79
6869,45.806,-74.016
6870,42.768,-78.887
6871,33.249,-111.634
6872,45.45,-73.466
6873,40.85,-73.936
6874,37.047,30.651
6875,42.219,-83.08
6877,43.014,-85.603
6878,43.196,-79.846
6880,41.3,-73.792
6881,42.958,-81.238
6882,38.337,-77.437
6883,38.459,-122.639
6884,36.834,-121.344
6885,32.762,-117.124
6886,38.243,-93.382
6887,34.764,-84.987
6888,35.743,-81.513
6889,40.732,-92.399
6891,34.986,-96.933
6892,42.111,-77.942
6893,38.942,-76.926
6894,35.312,-81.031
6895,43.077,-72.415
6896,30.697,-112.356
6897,40.428,-74.406
6898,33.03,-96.789
6899,35.181,-83.388
6900,35.129,-96.763
6901,33.138,-96.752
6902,-25.548,-54.588
6904,33.95,-118.246
6905,34.078,-84.228
6906,41.852,-87.669
6907,31.222,121.458
6908,35.764,-78.779
6909,35.638,140.117
6910,34.087,-83.78
6911,41.044,-73.961
6912,45.08,-93.022
6913,43.392,-90.766
6914,42.281,-83.183
6915,34.422,-117.302
6916,40.084,-82.973
6917,49.292,-88.756
6918,38.455,-122.256
6919,31.511,-84.309
6920,51.441,5.478
6921,39.972,-75.061
6922,31.377,-110.944
6923,30.869,-91.419
6925,33.643,-84.462
6926,36.825,-119.68
6927,40.023,-83.078
6928,36.132,-82.869
6929,48.285,-78.823
6931,32.269,-110.984
6932,35.348,-83.203
6933,43.775,-72.424
6934,34.222,-118.987
6935,30.073,-99.269
6936,39.722,-84.029
6937,35.031,-85.272
6938,34.003,-118.43
6940,31.222,121.458
6941,31.222,121.458
6943,40.766,-74.169
6944,34.29,-84.18
6945,40.967,-74.965
6946,25.039,102.718
6947,25.048,121.532
6948,40.908,29.172
6949,32.062,118.778
6950,41.503,-94.319
6951,30.124,-95.269
6952,22.546,114.068
6953,45.446,-73.484
6954,42.32,-83.27
6955,-33.457,-70.648
6956,40.049,-86.15
6957,36.036,-114.972
6958,42.515,-82.997
6959,46.725,-122.967
6960,33.976,-117.339
6961,34.894,-81.923
6962,37.389,-122.078
6963,43.603,-85.157
6964,40.023,-83.078
6965,21.246,-86.84
6967,31.222,121.458
6968,51.441,5.478
6969,41.097,-73.977
6970,36.065,120.38
6971,34.758,113.649
6974,34.048,-106.891
6975,43.678,-79.294
6976,39.066,-94.539
6977,43.737,-79.54
6978,43.145,-79.263
6979,52.467,-113.735
6981,37.958,-121.975
6982,-25.301,-57.636
6983,25.742,-100.409
6985,40.899,29.565
6986,32.062,118.778
6987,44.864,-78.655
6988,38.383,27.1
6989,41.031,28.989
6990,31.222,121.458
6991,31.222,121.458
6992,42.989,-82.359
6993,33.578,-101.855
6995,33.09,-117.113
6996,-34.917,138.65
6997,29.563,106.553
6998,22.991,120.213
6999,41.889,35.013
7000,30.667,104.067
7001,34.758,113.649
7002,37.869,112.56
7004,41.167,-73.854
7006,22.546,114.068
7009,34.758,113.649
7010,41.889,35.013
7013,43.733,-79.512
7016,41.373,-73.85
7017,33.343,-111.635
7018,16.485,-95.042
7019,44.912,-93.319
7020,45.822,-88.068
7021,44.254,-91.481
7022,43.367,-80.224
7023,-31.004,150.727
7024,39.374,-74.612
7025,33.71,-117.95
7026,26.184,-80.134
7027,43.415,-76.1
7028,45.206,-93.659
7029,34.76,-79.467
7030,44.28,-73.982
7031,42.748,-74.187
7032,43.709,-121.519
7033,-25.248,-54.113
7034,45.367,-122.648
7035,41.065,29.03
7036,40.682,-73.98
7037,23.161,-102.829
7038,45.095,-93.24
7039,32.374,34.862
7040,27.07,-105.72
7041,46.648,-92.471
7042,33.782,-118.183
7043,41.469,-81.851
7045,40.89,-74.484
7046,22.232,-100.988
7047,34.758,113.649
7048,46.921,-96.832
7050,41.004,28.979
7051,34.096,-117.968
7052,48.46,-89.204
7053,45.491,-73.399
7054,42.87,-85.663
7055,41.484,-81.929
7056,42.661,-84.072
7057,36.626,-119.32
7058,42.955,-81.622
7059,34.592,-112.427
7060,34.307,-83.826
7063,29.479,-98.348
7064,39.301,-94.934
7065,32.422,-86.275
7066,35.084,-92.424
7067,31.769,35.216
7068,45.39,-93.36
7069,25.048,121.532
7070,40.946,29.206
7071,41.014,28.95
7072,32.645,-85.378
7073,42.944,-85.621
7074,-33.842,151.205
7075,35.589,-91.632
7076,33.472,-82.083
7077,36.173,-115.067
7078,37.869,112.56
7079,32.818,34.989
7080,39.907,116.397
7081,41.792,123.433
7083,32.699,35.305
7084,45.069,-83.947
7085,33.451,-79.134
7086,41.159,28.617
7088,29.221,-98.668
7091,32.789,-96.768
7093,30.217,-97.851
7094,30.296,-89.463
7095,39.907,116.397
7096,37.23,-121.983
7097,33.723,-78.978
7101,43.112,-83.615
7102,20.799,-103.588
7103,44.097,-87.682
7104,31.989,-81.098
7106,35.517,-93.989
7107,26.384,-80.175
7108,41.014,28.952
7109,43.822,-84.763
7110,39.879,-75.066
7111,34.643,-86.817
7112,32.281,34.911
7113,-32.167,116.002
7115,29.725,-95.362
7116,46.556,-72.72
7117,38.12,-90.555
7118,47.756,-122.3
7119,32.749,-96.839
7120,32.77,-96.743
7121,32.928,-97.249
7122,41.589,-93.621
7123,35.227,-92.124
7124,-33.706,150.709
7125,32.235,-97.755
7126,43.073,-70.955
7127,42.051,-72.568
7128,-37.834,145.04
7129,-20.409,118.609
7130,24.09,120.634
7133,43.388,-71.065
7134,37.671,27.607
7135,49.171,-122.733
7136,43.714,-79.591
7137,37.95,-122.026
7138,29.963,-98.209
7140,38.318,26.925
7141,40.633,-91.34
7142,41.638,-93.62
7143,42.352,-83.027
7144,42.705,-84.419
7145,42.349,-83.093
7146,22.546,114.068
7147,42.269,-83.728
7148,34.758,113.649
7149,39.907,116.397
7150,44.279,-84.229
7151,40.514,-112.032
7152,26.38,-80.097
7153,41.797,-72.529
7154,45.801,-88.077
7155,44.415,-85.42
7156,45.786,-87.905
7157,33.929,-117.885
7158,49.048,-122.6
7159,49.248,-122.994
7160,43.969,-86.44
7161,19.073,-100.255
7162,45.57,-73.692
7163,-33.833,150.969
7164,41.838,-71.438
7165,41.435,-82.706
7166,42.863,-84.353
7167,48.499,-123.4
7168,42.381,-83.041
7169,48.479,-123.527
7170,49.683,-124.936
7171,45.286,-84.606
7172,44.447,-83.362
7173,49.29,-122.517
7174,42.335,-83.286
7175,42.064,-83.944
7176,43.848,-79.329
7177,32.264,34.999
7178,42.558,-83.477
7179,32.923,-96.625
7180,44.938,-93.254
7181,34.831,-87.656
7182,34.711,-87.522
7183,36.138,-115.326
7184,23.021,113.124
7185,34.154,-117.844
7187,42.514,-85.407
7188,42.516,-82.983
7189,49.893,-119.485
7190,49.279,-123.067
7191,42.281,-83.183
7192,43.262,-82.634
7193,26.647,-81.843
7194,28.244,-82.699
7195,42.862,-84.914
7196,42.338,-83.13
7197,42.255,-84.388
7198,40.763,-86.755
7199,49.22,-122.616
7200,44.15,-79.866
7201,44.398,15.623
7202,42.839,-84.177
7203,42.317,-85.178
7204,42.754,-122.509
7205,54.923,-108.957
7206,42.479,-83.025
7208,45.265,-85.23
7209,42.142,-84.816
7210,43.179,-85.25
7211,42.791,-83.613
7212,43.645,-72.243
