TeamLat,TeamLng,EventLat,EventLng
-82.998,43.217,-83.7138531,43.0115468,1
-83.691,43.013,-83.7138531,43.0115468,1
-85.762,42.894,-85.6185354,42.850771,1
-85.762,42.894,-85.6185354,42.850771,1
-85.686,42.281,-85.6185354,42.850771,1
-85.762,42.894,-85.6185354,42.850771,1
-85.762,42.894,-85.6185354,42.850771,1
-85.622,42.889,-85.6185354,42.850771,1
-85.563,43.075,-85.6185354,42.850771,1
-85.619,42.664,-85.6185354,42.850771,1
-85.882,43.889,-85.6185354,42.850771,1
-86.237,41.82,-85.6185354,42.850771,1
-85.705,42.913,-85.6185354,42.850771,1
-83.729,42.785,-83.7138531,43.0115468,1
-83.75,43.057,-83.7138531,43.0115468,1
-83.799,42.81,-83.7138531,43.0115468,1
-83.423,42.724,-83.7138531,43.0115468,1
-83.167,43.055,-83.7138531,43.0115468,1
-83.799,42.81,-83.7138531,43.0115468,1
-83.185,43.398,-83.7138531,43.0115468,1
-84.028,43.041,-83.7138531,43.0115468,1
-83.729,42.785,-83.7138531,43.0115468,1
-83.631,43.065,-83.7138531,43.0115468,1
-83.748,43.341,-83.7138531,43.0115468,1
-84.387,43.089,-83.7138531,43.0115468,1
-83.691,43.013,-83.7138531,43.0115468,1
-84.159,42.993,-83.7138531,43.0115468,1
-83.691,43.013,-83.7138531,43.0115468,1
-83.725,43.178,-83.7138531,43.0115468,1
-83.842,43.072,-83.7138531,43.0115468,1
-83.604,43.026,-83.7138531,43.0115468,1
-83.973,42.806,-83.7138531,43.0115468,1
-83.855,43.355,-83.7138531,43.0115468,1
-83.7,43.063,-83.7138531,43.0115468,1
-83.289,42.941,-83.7138531,43.0115468,1
-82.719,43.515,-83.7138531,43.0115468,1
-84.231,42.82,-83.7138531,43.0115468,1
-83.663,42.974,-83.7138531,43.0115468,1
-83.484,42.915,-83.7138531,43.0115468,1
-88.459,47.244,-88.073177,45.8045,1
-87.089,45.766,-88.073177,45.8045,1
-87.454,46.579,-88.073177,45.8045,1
-87.709,46.439,-88.073177,45.8045,1
-87.115,45.881,-88.073177,45.8045,1
-86.531,45.9,-88.073177,45.8045,1
-86.255,46.006,-88.073177,45.8045,1
-87.351,45.692,-88.073177,45.8045,1
-84.698,45.998,-88.073177,45.8045,1
-87.4,45.665,-88.073177,45.8045,1
-87.626,45.417,-88.073177,45.8045,1
-86.698,46.399,-88.073177,45.8045,1
-87.621,45.134,-88.073177,45.8045,1
-89.211,46.254,-88.073177,45.8045,1
-88.576,46.805,-88.073177,45.8045,1
-88.421,46.77,-88.073177,45.8045,1
-89.349,46.828,-88.073177,45.8045,1
-88.565,47.137,-88.073177,45.8045,1
-87.544,45.592,-88.073177,45.8045,1
-88.068,45.822,-88.073177,45.8045,1
-88.077,45.801,-88.073177,45.8045,1
-87.905,45.786,-88.073177,45.8045,1
-88.558,47.116,-88.073177,45.8045,1
-85.963,43.465,-85.2355157,42.2916379,1
-85.13,42.303,-85.2355157,42.2916379,1
-85.213,42.303,-85.2355157,42.2916379,1
-85.178,42.317,-85.2355157,42.2916379,1
-84.958,42.272,-85.2355157,42.2916379,1
-85.515,42.319,-85.2355157,42.2916379,1
-84.521,41.971,-85.2355157,42.2916379,1
-84.653,42.188,-85.2355157,42.2916379,1
-85.136,42.786,-85.2355157,42.2916379,1
-85.335,41.846,-85.2355157,42.2916379,1
-84.621,41.924,-85.2355157,42.2916379,1
-84.725,41.736,-85.2355157,42.2916379,1
-84.621,41.924,-85.2355157,42.2916379,1
-84.767,42.037,-85.2355157,42.2916379,1
-83.784,42.279,-85.2355157,42.2916379,1
-84.835,42.57,-85.2355157,42.2916379,1
-82.46,42.996,-85.2355157,42.2916379,1
-85.633,42.292,-85.2355157,42.2916379,1
-85.331,41.958,-85.2355157,42.2916379,1
-85.657,41.846,-85.2355157,42.2916379,1
-84.958,42.272,-85.2355157,42.2916379,1
-84.816,42.142,-85.2355157,42.2916379,1
-84.897,42.446,-85.2355157,42.2916379,1
-85.011,42.639,-85.2355157,42.2916379,1
-83.707,42.304,-85.2355157,42.2916379,1
-84.419,42.705,-84.4353129,42.570886,1
-84.388,42.255,-84.4353129,42.570886,1
-84.456,42.58,-84.4353129,42.570886,1
-84.408,42.263,-84.4353129,42.570886,1
-84.587,43.566,-84.4353129,42.570886,1
-84.194,42.271,-84.4353129,42.570886,1
-84.656,42.517,-84.4353129,42.570886,1
-84.524,42.639,-84.4353129,42.570886,1
-84.57,42.739,-84.4353129,42.570886,1
-84.388,42.255,-84.4353129,42.570886,1
-84.072,42.661,-84.4353129,42.570886,1
-84.419,42.705,-84.4353129,42.570886,1
-84.388,42.255,-84.4353129,42.570886,1
-84.177,42.839,-84.4353129,42.570886,1
-84.6,42.274,-84.4353129,42.570886,1
-84.624,42.738,-84.4353129,42.570886,1
-84.76,42.994,-84.4353129,42.570886,1
-84.033,42.321,-83.6110635,42.1586267,1
-83.58,41.768,-83.6110635,42.1586267,1
-83.659,42.457,-83.6110635,42.1586267,1
-83.9,42.358,-83.6110635,42.1586267,1
-83.956,41.995,-83.6110635,42.1586267,1
-83.652,41.951,-83.6110635,42.1586267,1
-83.458,42.46,-83.6110635,42.1586267,1
-83.785,42.17,-83.6110635,42.1586267,1
-83.701,42.233,-83.6110635,42.1586267,1
-83.707,42.304,-83.6110635,42.1586267,1
-84.444,41.896,-83.6110635,42.1586267,1
-84.033,42.156,-83.6110635,42.1586267,1
-83.707,42.304,-83.6110635,42.1586267,1
-84.045,41.901,-83.6110635,42.1586267,1
-83.213,42.073,-83.6110635,42.1586267,1
-83.634,42.233,-83.6110635,42.1586267,1
-84.45,41.739,-83.6110635,42.1586267,1
-83.686,41.768,-83.6110635,42.1586267,1
-83.634,42.233,-83.6110635,42.1586267,1
-83.485,42.195,-83.6110635,42.1586267,1
-83.254,42.294,-83.4085504,42.355419,1
-83.377,42.396,-83.4085504,42.355419,1
-83.027,42.352,-83.4085504,42.355419,1
-83.498,42.409,-83.4085504,42.355419,1
-83.289,42.376,-83.4085504,42.355419,1
-83.522,42.474,-83.4085504,42.355419,1
-83.254,42.294,-83.4085504,42.355419,1
-83.34,42.324,-83.4085504,42.355419,1
-83.286,42.335,-83.4085504,42.355419,1
-83.48,42.369,-83.4085504,42.355419,1
-83.377,42.396,-83.4085504,42.355419,1
-83.286,42.335,-83.4085504,42.355419,1
-84.285,46.415,-84.3638774,46.491793,1
-85.018,45.205,-84.3638774,46.491793,1
-84.698,46.389,-84.3638774,46.491793,1
-84.349,46.002,-84.3638774,46.491793,1
-83.94,45.994,-84.3638774,46.491793,1
-83.836,44.382,-84.3638774,46.491793,1
-85.515,46.344,-84.3638774,46.491793,1
-84.8,46.258,-84.3638774,46.491793,1
-84.698,46.389,-84.3638774,46.491793,1
-84.624,45.858,-84.3638774,46.491793,1
-85.547,45.668,-84.3638774,46.491793,1
-84.792,45.441,-84.3638774,46.491793,1
-82.964,43.69,-82.4754496,42.9111587,1
-82.481,42.913,-82.4754496,42.9111587,1
-82.544,42.777,-82.4754496,42.9111587,1
-82.587,42.637,-82.4754496,42.9111587,1
-82.829,43.126,-82.4754496,42.9111587,1
-84.353,42.863,-82.4754496,42.9111587,1
-82.634,43.262,-82.4754496,42.9111587,1
-82.669,42.702,-82.4754496,42.9111587,1
-84.268,43.638,-84.2754104,43.6407382,1
-84.268,43.638,-84.2754104,43.6407382,1
-83.275,43.818,-84.2754104,43.6407382,1
-84.182,43.516,-84.2754104,43.6407382,1
-83.975,43.425,-84.2754104,43.6407382,1
-84.395,43.72,-84.2754104,43.6407382,1
-83.822,43.607,-84.2754104,43.6407382,1
-83.943,43.973,-84.2754104,43.6407382,1
-84.03,43.463,-84.2754104,43.6407382,1
-84.591,43.749,-84.2754104,43.6407382,1
-84.198,43.638,-84.2754104,43.6407382,1
-84.008,43.849,-84.2754104,43.6407382,1
-84.093,43.387,-84.2754104,43.6407382,1
-84.103,43.608,-84.2754104,43.6407382,1
-84.227,43.41,-84.2754104,43.6407382,1
-83.953,43.609,-84.2754104,43.6407382,1
-84.16,43.286,-84.2754104,43.6407382,1
-83.878,43.582,-84.2754104,43.6407382,1
-83.951,43.473,-84.2754104,43.6407382,1
-83.878,43.582,-84.2754104,43.6407382,1
-84.03,43.463,-84.2754104,43.6407382,1
-83.702,44.034,-84.2754104,43.6407382,1
-83.701,43.453,-84.2754104,43.6407382,1
-84.268,43.638,-84.2754104,43.6407382,1
-83.975,43.425,-84.2754104,43.6407382,1
-84.229,44.279,-84.2754104,43.6407382,1
-83.477,42.558,-83.6225752,42.6178338,1
-83.715,42.636,-83.6225752,42.6178338,1
-83.783,42.429,-83.6225752,42.6178338,1
-83.776,42.537,-83.6225752,42.6178338,1
-83.776,42.537,-83.6225752,42.6178338,1
-83.925,42.616,-83.6225752,42.6178338,1
-83.388,42.688,-83.6225752,42.6178338,1
-83.333,43.058,-83.6225752,42.6178338,1
-83.545,44.267,-83.6225752,42.6178338,1
-85.265,43.889,-83.6225752,42.6178338,1
-83.637,42.66,-83.6225752,42.6178338,1
-83.477,42.558,-83.6225752,42.6178338,1
-83.783,42.429,-83.6225752,42.6178338,1
-83.651,42.602,-83.6225752,42.6178338,1
-84.735,42.64,-83.6225752,42.6178338,1
-86.139,43.144,-86.1904784,43.2538895,1
-86.191,43.038,-86.1904784,43.2538895,1
-86.274,43.196,-86.1904784,43.2538895,1
-85.513,43.887,-86.1904784,43.2538895,1
-86.189,43.233,-86.1904784,43.2538895,1
-86.332,43.39,-86.1904784,43.2538895,1
-86.178,43.932,-86.1904784,43.2538895,1
-86.374,43.424,-86.1904784,43.2538895,1
-86.314,43.707,-86.1904784,43.2538895,1
-86.44,43.969,-86.1904784,43.2538895,1
-84.663,43.381,-84.6905399,43.5217654,1
-85.48,43.69,-84.6905399,43.5217654,1
-84.773,44.029,-84.6905399,43.5217654,1
-85.157,43.603,-84.6905399,43.5217654,1
-84.763,43.822,-84.6905399,43.5217654,1
-86.052,42.208,-86.4916943,42.0894968,1
-86.423,42.109,-86.4916943,42.0894968,1
-83.626,42.928,-86.4916943,42.0894968,1
-86.323,42.203,-86.4916943,42.0894968,1
-86.354,41.948,-86.4916943,42.0894968,1
-86.478,42.064,-86.4916943,42.0894968,1
-86.512,42.022,-86.4916943,42.0894968,1
-85.992,41.897,-86.4916943,42.0894968,1
-86.237,41.82,-86.4916943,42.0894968,1
-86.371,41.833,-86.4916943,42.0894968,1
-86.117,41.991,-86.4916943,42.0894968,1
-86.746,41.793,-86.4916943,42.0894968,1
-85.25,43.179,-86.4916943,42.0894968,1
-83.157,42.519,-83.2633032,42.4694756,1
-83.123,42.659,-83.2633032,42.4694756,1
-83.195,42.426,-83.2633032,42.4694756,1
-83.282,42.585,-83.2633032,42.4694756,1
-83.237,42.658,-83.2633032,42.4694756,1
-83.364,42.466,-83.2633032,42.4694756,1
-83.237,42.658,-83.2633032,42.4694756,1
-83.38,42.568,-83.2633032,42.4694756,1
-83.254,42.294,-83.2633032,42.4694756,1
-83.195,42.426,-83.2633032,42.4694756,1
-83.279,42.544,-83.2633032,42.4694756,1
-83.195,42.426,-83.2633032,42.4694756,1
-82.841,43.406,-83.2633032,42.4694756,1
-82.884,42.527,-83.2633032,42.4694756,1
-83.385,42.336,-83.2633032,42.4694756,1
-83.183,42.281,-83.2633032,42.4694756,1
-83.294,42.472,-83.2633032,42.4694756,1
-83.194,42.388,-83.2633032,42.4694756,1
-83.252,42.522,-83.2633032,42.4694756,1
-83.294,42.472,-83.2633032,42.4694756,1
-83.289,42.668,-83.1119503,42.5819665,1
-82.89,42.841,-83.1119503,42.5819665,1
-83.179,42.599,-83.1119503,42.5819665,1
-83.157,42.726,-83.1119503,42.5819665,1
-83.15,42.536,-83.1119503,42.5819665,1
-83.039,42.84,-83.1119503,42.5819665,1
-83.236,42.587,-83.1119503,42.5819665,1
-82.961,42.621,-83.1119503,42.5819665,1
-83.157,42.726,-83.1119503,42.5819665,1
-83.043,42.434,-83.1119503,42.5819665,1
-83.279,42.644,-83.1119503,42.5819665,1
-82.804,42.744,-83.1119503,42.5819665,1
-83.429,42.841,-83.1119503,42.5819665,1
-83.217,42.355,-83.1119503,42.5819665,1
-83.098,42.461,-83.1119503,42.5819665,1
-85.621,44.763,-85.5879385,44.7674585,1
-85.621,44.763,-85.5879385,44.7674585,1
-84.913,45.356,-85.5879385,44.7674585,1
-85.642,44.966,-85.5879385,44.7674585,1
-85.575,44.816,-85.5879385,44.7674585,1
-85.23,45.265,-85.5879385,44.7674585,1
-85.676,44.694,-85.5879385,44.7674585,1
-85.063,44.912,-85.5879385,44.7674585,1
-85.43,44.25,-85.5879385,44.7674585,1
-85.408,44.895,-85.5879385,44.7674585,1
-84.672,45.013,-85.5879385,44.7674585,1
-85.139,45.154,-85.5879385,44.7674585,1
-85.267,45.075,-85.5879385,44.7674585,1
-85.881,44.859,-85.5879385,44.7674585,1
-85.228,44.217,-85.5879385,44.7674585,1
-84.66,44.484,-85.5879385,44.7674585,1
-85.99,45.079,-85.5879385,44.7674585,1
-85.263,45.16,-85.5879385,44.7674585,1
-85.996,44.297,-85.5879385,44.7674585,1
-84.691,44.671,-85.5879385,44.7674585,1
-86.142,44.431,-85.5879385,44.7674585,1
-84.765,44.315,-85.5879385,44.7674585,1
-85.617,45.116,-85.5879385,44.7674585,1
-84.425,44.367,-85.5879385,44.7674585,1
-85.42,44.415,-85.5879385,44.7674585,1
-85.23,45.265,-85.5879385,44.7674585,1
-86.116,42.769,-85.8889489,42.9639298,1
-86.143,42.813,-85.8889489,42.9639298,1
-85.732,42.642,-85.8889489,42.9639298,1
-86.237,41.82,-85.8889489,42.9639298,1
-86.116,42.769,-85.8889489,42.9639298,1
-85.925,42.971,-85.8889489,42.9639298,1
-86.125,42.578,-85.8889489,42.9639298,1
-85.664,42.133,-85.8889489,42.9639298,1
-85.203,42.936,-85.8889489,42.9639298,1
-85.48,43.69,-85.8889489,42.9639298,1
-85.952,43.06,-85.8889489,42.9639298,1
-83.678,42.091,-85.8889489,42.9639298,1
-86.165,42.646,-85.8889489,42.9639298,1
-86.01,42.826,-85.8889489,42.9639298,1
-85.727,42.974,-85.8889489,42.9639298,1
-85.621,42.944,-85.8889489,42.9639298,1
-85.725,43.007,-85.8889489,42.9639298,1
-85.975,42.688,-85.8889489,42.9639298,1
-85.952,43.06,-85.8889489,42.9639298,1
-85.603,43.014,-85.8889489,42.9639298,1
-85.663,42.87,-85.8889489,42.9639298,1
-85.705,42.913,-85.8889489,42.9639298,1
-85.719,42.898,-85.8889489,42.9639298,1
-86.116,42.769,-85.8889489,42.9639298,1
-86.01,42.826,-85.8889489,42.9639298,1
-91.567,41.644,-92.0995065,46.7812676,0
-93.24,45.095,-92.0995065,46.7812676,0
-93.487,45.04,-92.0995065,46.7812676,0
-94.1,46.35,-92.0995065,46.7812676,0
-88.009,42.902,-92.0995065,46.7812676,0
-93.459,45.128,-92.0995065,46.7812676,0
-93.608,44.806,-92.0995065,46.7812676,0
-93.24,45.019,-92.0995065,46.7812676,0
-157.755,21.293,-92.0995065,46.7812676,0
-94.612,47.352,-92.0995065,46.7812676,0
-94.612,47.352,-92.0995065,46.7812676,0
-94.948,45.295,-92.0995065,46.7812676,0
-96.181,48.119,-92.0995065,46.7812676,0
-93.343,45.119,-92.0995065,46.7812676,0
-94.448,46.694,-92.0995065,46.7812676,0
-87.881,44.042,-92.0995065,46.7812676,0
-94.159,45.604,-92.0995065,46.7812676,0
-96.097,48.791,-92.0995065,46.7812676,0
-94.527,45.126,-92.0995065,46.7812676,0
-92.17,46.741,-92.0995065,46.7812676,0
-93.656,44.858,-92.0995065,46.7812676,0
-92.2,46.815,-92.0995065,46.7812676,0
-94.97,45.486,-92.0995065,46.7812676,0
-94.576,45.81,-92.0995065,46.7812676,0
-93.487,45.04,-92.0995065,46.7812676,0
-95.521,46.757,-92.0995065,46.7812676,0
-94.801,47.572,-92.0995065,46.7812676,0
-94.438,45.45,-92.0995065,46.7812676,0
-95.117,44.539,-92.0995065,46.7812676,0
-92.2,46.815,-92.0995065,46.7812676,0
-93.671,47.75,-92.0995065,46.7812676,0
-92.549,44.553,-92.0995065,46.7812676,0
-93.289,45.558,-92.0995065,46.7812676,0
-93.864,45.181,-92.0995065,46.7812676,0
-87.996,43.934,-92.0995065,46.7812676,0
-96.165,44.995,-92.0995065,46.7812676,0
-91.957,47.709,-92.0995065,46.7812676,0
-92.357,46.713,-92.0995065,46.7812676,0
-94.268,46.626,-92.0995065,46.7812676,0
-95.423,44.065,-92.0995065,46.7812676,0
-93.645,45.779,-92.0995065,46.7812676,0
-93.061,43.898,-92.0995065,46.7812676,0
-92.266,46.761,-92.0995065,46.7812676,0
-96.055,44.933,-92.0995065,46.7812676,0
-92.629,46.52,-92.0995065,46.7812676,0
-92.864,44.496,-92.0995065,46.7812676,0
-88.272,44.296,-92.0995065,46.7812676,0
-94.538,47.927,-92.0995065,46.7812676,0
-95.311,45.21,-92.0995065,46.7812676,0
-93.659,45.206,-92.0995065,46.7812676,0
-92.471,46.648,-92.0995065,46.7812676,0
-93.36,45.39,-92.0995065,46.7812676,0
-95.064,47.865,-92.0995065,46.7812676,0
-87.963,43.049,-92.0995065,46.7812676,0
-93.354,44.826,-92.0995065,46.7812676,0
-93.03,45.013,-92.0995065,46.7812676,0
-93.258,44.675,-92.0995065,46.7812676,0
-92.007,46.855,-92.0995065,46.7812676,0
-88.544,44.022,-92.0995065,46.7812676,0
-94.451,43.638,-92.0995065,46.7812676,0
-92.284,44.431,-92.0995065,46.7812676,0
-93.154,44.663,-92.0995065,46.7812676,0
-90.339,47.776,-92.0995065,46.7812676,0
-93.278,44.836,-92.0995065,46.7812676,0
-92.923,44.898,-92.0995065,46.7812676,0
-95.552,44.809,-92.0995065,46.7812676,0
-91.221,47.358,-92.0995065,46.7812676,0
-95.582,46.603,-92.0995065,46.7812676,0
-93.167,44.459,-92.0995065,46.7812676,0
-95.977,44.559,-92.0995065,46.7812676,0
-94.574,45.615,-92.0995065,46.7812676,0
-87.585,44.166,-92.0995065,46.7812676,0
-93.841,45.437,-92.0995065,46.7812676,0
-94.36,45.981,-92.0995065,46.7812676,0
-93.219,44.081,-92.0995065,46.7812676,0
-93.724,45.088,-92.0995065,46.7812676,0
-92.631,44.037,-92.0995065,46.7812676,0
-93.511,47.235,-92.0995065,46.7812676,0
-92.2,46.815,-92.0995065,46.7812676,0
-92.45,42.524,-92.0995065,46.7812676,0
-92.899,46.019,-92.0995065,46.7812676,0
-92.747,46.447,-92.0995065,46.7812676,0
-93.987,46.509,-92.0995065,46.7812676,0
-93.656,44.938,-92.0995065,46.7812676,0
-92.746,44.024,-92.0995065,46.7812676,0
14.809,56.878,-92.0995065,46.7812676,0
-93.319,44.912,-92.0995065,46.7812676,0
-87.682,44.097,-92.0995065,46.7812676,0
-97.604,47.759,-92.0995065,46.7812676,0
-93.187,45.079,-93.228298,44.976988,0
-93.25,45.168,-93.228298,44.976988,0
-93.221,44.938,-93.228298,44.976988,0
-93.283,44.967,-93.228298,44.976988,0
-93.302,45.024,-93.228298,44.976988,0
-93.483,44.877,-93.228298,44.976988,0
-92.847,45.061,-93.228298,44.976988,0
-94.385,44.895,-93.228298,44.976988,0
-95.779,44.448,-93.228298,44.976988,0
-93.039,44.829,-93.228298,44.976988,0
-93.088,44.932,-93.228298,44.976988,0
-92.975,45.269,-93.228298,44.976988,0
-93.173,44.914,-93.228298,44.976988,0
-93.088,45.08,-93.228298,44.976988,0
-93.157,45.014,-93.228298,44.976988,0
-93.097,44.999,-93.228298,44.976988,0
-93.383,44.955,-93.228298,44.976988,0
-92.949,44.991,-93.228298,44.976988,0
-93.581,45.314,-93.228298,44.976988,0
-93.802,45.034,-93.228298,44.976988,0
-92.98,45.511,-93.228298,44.976988,0
-92.978,43.669,-93.228298,44.976988,0
-94.846,46.932,-93.228298,44.976988,0
-94.204,45.571,-93.228298,44.976988,0
-96.265,43.989,-93.228298,44.976988,0
-93.608,44.806,-93.228298,44.976988,0
-93.187,45.079,-93.228298,44.976988,0
-92.939,45.071,-93.228298,44.976988,0
-93.342,45.01,-93.228298,44.976988,0
-93.049,44.968,-93.228298,44.976988,0
-92.549,44.553,-93.228298,44.976988,0
-95.606,43.629,-93.228298,44.976988,0
-93.778,44.851,-93.228298,44.976988,0
-93.097,44.999,-93.228298,44.976988,0
-93.158,44.953,-93.228298,44.976988,0
-93.046,44.888,-93.228298,44.976988,0
-96.187,48.696,-93.228298,44.976988,0
-93.282,44.294,-93.228298,44.976988,0
-93.3,45.0,-93.228298,44.976988,0
-93.74,45.351,-93.228298,44.976988,0
-93.24,45.095,-93.228298,44.976988,0
-93.254,44.938,-93.228298,44.976988,0
-93.375,44.874,-93.2280266,44.9781197,0
-93.319,44.912,-93.2280266,44.9781197,0
-91.488,44.784,-93.2280266,44.9781197,0
-92.944,44.92,-93.2280266,44.9781197,0
-93.143,44.87,-93.2280266,44.9781197,0
-93.022,45.08,-93.2280266,44.9781197,0
-93.419,45.282,-93.2280266,44.9781197,0
-93.437,44.953,-93.2280266,44.9781197,0
-93.173,44.914,-93.2280266,44.9781197,0
-93.144,45.153,-93.2280266,44.9781197,0
-93.177,44.981,-93.2280266,44.9781197,0
-93.419,45.006,-93.2280266,44.9781197,0
-95.917,45.592,-93.2280266,44.9781197,0
-93.289,44.903,-93.2280266,44.9781197,0
-93.126,44.739,-93.2280266,44.9781197,0
-93.255,44.876,-93.2280266,44.9781197,0
-93.981,44.335,-93.2280266,44.9781197,0
-93.203,44.75,-93.2280266,44.9781197,0
-93.485,44.914,-93.2280266,44.9781197,0
-93.103,44.897,-93.2280266,44.9781197,0
-94.464,44.304,-93.2280266,44.9781197,0
-93.268,44.983,-93.2280266,44.9781197,0
-93.371,43.654,-93.2280266,44.9781197,0
-93.02,44.255,-93.2280266,44.9781197,0
-92.939,44.831,-93.2280266,44.9781197,0
-93.03,45.013,-93.2280266,44.9781197,0
-94.706,44.748,-93.2280266,44.9781197,0
-93.154,44.847,-93.2280266,44.9781197,0
-93.083,44.973,-93.2280266,44.9781197,0
-93.381,45.063,-93.2280266,44.9781197,0
-93.62,44.671,-93.2280266,44.9781197,0
-94.162,44.778,-93.2280266,44.9781197,0
-93.536,44.868,-93.2280266,44.9781197,0
-93.581,44.54,-93.2280266,44.9781197,0
-93.286,44.947,-93.2280266,44.9781197,0
-93.922,44.774,-93.2280266,44.9781197,0
-91.393,44.937,-93.2280266,44.9781197,0
28.792,40.979,-93.2280266,44.9781197,0
121.458,31.222,-93.2280266,44.9781197,0
-92.672,44.303,-93.2280266,44.9781197,0
-94.894,38.572,-94.6069495,38.9602018,0
-94.572,39.036,-94.6069495,38.9602018,0
-94.419,39.246,-94.6069495,38.9602018,0
-94.718,39.069,-94.6069495,38.9602018,0
-94.587,39.084,-94.6069495,38.9602018,0
-94.786,39.143,-94.6069495,38.9602018,0
-94.559,39.392,-94.6069495,38.9602018,0
-94.72,39.042,-94.6069495,38.9602018,0
-94.669,39.113,-94.6069495,38.9602018,0
-94.72,39.042,-94.6069495,38.9602018,0
-94.394,38.852,-94.6069495,38.9602018,0
-94.634,38.992,-94.6069495,38.9602018,0
-96.692,34.78,-94.6069495,38.9602018,0
-94.593,39.038,-94.6069495,38.9602018,0
-94.441,38.717,-94.6069495,38.9602018,0
-97.526,35.426,-94.6069495,38.9602018,0
-92.945,39.712,-94.6069495,38.9602018,0
-94.627,39.116,-94.6069495,38.9602018,0
-94.775,38.873,-94.6069495,38.9602018,0
-94.352,39.141,-94.6069495,38.9602018,0
-94.593,39.056,-94.6069495,38.9602018,0
-96.586,39.194,-94.6069495,38.9602018,0
-94.71,37.395,-94.6069495,38.9602018,0
-96.049,41.266,-94.6069495,38.9602018,0
-94.934,39.301,-94.6069495,38.9602018,0
-94.656,39.028,-94.6069495,38.9602018,0
-90.743,38.824,-93.2577467,38.6724858,0
-89.626,40.678,-93.2577467,38.6724858,0
-94.312,39.015,-93.2577467,38.6724858,0
-94.596,38.962,-93.2577467,38.6724858,0
-94.288,38.944,-93.2577467,38.6724858,0
-94.329,38.642,-93.2577467,38.6724858,0
-92.768,38.019,-93.2577467,38.6724858,0
-93.727,38.767,-93.2577467,38.6724858,0
-94.317,35.992,-93.2577467,38.6724858,0
-95.242,38.937,-93.2577467,38.6724858,0
-93.558,38.767,-93.2577467,38.6724858,0
-94.365,38.995,-93.2577467,38.6724858,0
-93.382,38.243,-93.2577467,38.6724858,0
-91.34,40.633,-93.2577467,38.6724858,0
-90.454,38.657,-90.227955,38.632511,0
-89.896,38.572,-90.227955,38.632511,0
-88.273,43.079,-90.227955,38.632511,0
-90.623,38.738,-90.227955,38.632511,0
-90.454,38.657,-90.227955,38.632511,0
-90.407,38.535,-90.227955,38.632511,0
-90.853,38.802,-90.227955,38.632511,0
-90.34,38.807,-90.227955,38.632511,0
-80.816,41.264,-90.227955,38.632511,0
-90.367,38.781,-90.227955,38.632511,0
-88.003,43.303,-90.227955,38.632511,0
-90.507,38.801,-90.227955,38.632511,0
-90.323,38.667,-90.227955,38.632511,0
-89.431,40.784,-90.227955,38.632511,0
-88.91,38.317,-90.227955,38.632511,0
-88.943,40.471,-90.227955,38.632511,0
-90.157,38.909,-90.227955,38.632511,0
-89.871,38.724,-90.227955,38.632511,0
-90.536,38.649,-90.227955,38.632511,0
-90.378,38.637,-90.227955,38.632511,0
-89.646,37.173,-90.227955,38.632511,0
-89.964,38.805,-90.227955,38.632511,0
-91.96,38.852,-90.227955,38.632511,0
-90.45,38.617,-90.227955,38.632511,0
-90.254,38.645,-90.227955,38.632511,0
-90.426,38.578,-90.227955,38.632511,0
-90.302,38.522,-90.227955,38.632511,0
-91.76,37.949,-90.227955,38.632511,0
-88.345,43.117,-90.227955,38.632511,0
-90.555,38.12,-90.227955,38.632511,0
-90.256,38.618,-90.227955,38.632511,0
-99.185,19.337,-99.2584149,19.3597191,0
-100.435,20.616,-99.2584149,19.3597191,0
-99.272,19.547,-99.2584149,19.3597191,0
-101.634,21.142,-99.2584149,19.3597191,0
-99.64,19.311,-99.2584149,19.3597191,0
-99.31,19.547,-99.2584149,19.3597191,0
-99.628,19.254,-99.2584149,19.3597191,0
-99.09,19.272,-99.2584149,19.3597191,0
-99.162,19.295,-99.2584149,19.3597191,0
-99.212,19.698,-99.2584149,19.3597191,0
-98.226,19.091,-99.2584149,19.3597191,0
-101.179,19.64,-99.2584149,19.3597191,0
-94.962,16.379,-99.2584149,19.3597191,0
-101.265,20.65,-99.2584149,19.3597191,0
-92.894,18.094,-99.2584149,19.3597191,0
-98.232,19.054,-99.2584149,19.3597191,0
-99.23,18.781,-99.2584149,19.3597191,0
-99.597,19.213,-99.2584149,19.3597191,0
-103.492,20.526,-99.2584149,19.3597191,0
-99.663,19.424,-100.2909681,25.6504705,0
-100.979,22.15,-100.2909681,25.6504705,0
-100.864,20.528,-100.2909681,25.6504705,0
-100.989,25.109,-100.2909681,25.6504705,0
-115.385,32.646,-100.2909681,25.6504705,0
-100.078,25.47,-100.2909681,25.6504705,0
-99.117,19.4,-100.2909681,25.6504705,0
-102.247,21.958,-100.2909681,25.6504705,0
-99.571,27.506,-100.2909681,25.6504705,0
-98.013,22.521,-100.2909681,25.6504705,0
-106.448,23.254,-100.2909681,25.6504705,0
-100.321,25.559,-100.2909681,25.6504705,0
-101.356,20.677,-100.2909681,25.6504705,0
-109.148,26.851,-100.2909681,25.6504705,0
-100.979,22.15,-100.2909681,25.6504705,0
-106.4,31.725,-100.2909681,25.6504705,0
-103.713,19.268,-100.2909681,25.6504705,0
-106.27,28.853,-100.2909681,25.6504705,0
-100.267,25.617,-100.2909681,25.6504705,0
-100.318,25.675,-100.2909681,25.6504705,0
