Team,EngInsp,IndDsgn,Quality,Creativity,EngExlnce,Auton
frc2039,0,0,0,0,0,0
frc2040,0,0,1,1,0,0
frc2041,0,0,0,0,0,0
frc2042,0,0,0,0,0,0
frc2043,0,0,0,0,0,0
frc2044,0,0,0,0,0,0
frc2045,0,0,0,0,0,0
frc2046,2,6,3,1,2,0
frc2047,0,0,0,1,0,0
frc2048,0,1,1,0,0,0
frc2049,0,0,0,0,0,0
frc2050,0,0,0,0,0,0
frc2051,0,1,1,0,0,0
frc2052,0,1,3,0,3,0
frc2053,0,0,0,1,0,0
frc2054,1,3,3,2,4,1
frc2055,0,0,0,0,0,0
frc2056,1,5,10,0,10,1
frc2057,0,0,0,0,0,0
frc2059,1,1,0,0,1,1
frc2060,0,0,0,0,0,0
frc2061,0,0,0,0,0,0
frc2062,0,0,2,0,0,0
frc2063,0,0,0,0,0,0
frc2064,0,2,0,1,0,0
frc2065,0,0,0,0,0,0
frc2066,0,0,0,0,0,0
frc2067,6,1,0,1,2,0
frc2068,0,0,0,1,0,0
frc2069,0,0,0,0,0,0
frc2070,0,0,0,0,0,0
frc2071,0,0,0,0,0,0
frc2072,0,0,0,0,0,0
frc2073,0,0,1,2,0,0
frc2074,0,0,0,0,0,0
frc2075,0,3,1,0,0,1
frc2076,0,0,0,0,0,0
frc2077,0,0,0,1,1,0
frc2078,0,0,0,0,0,0
frc2079,0,1,0,1,0,0
frc2080,0,0,1,0,0,0
frc2081,4,2,1,0,1,0
frc2083,0,0,0,0,0,0
frc2084,0,1,0,1,1,1
frc2085,0,2,0,2,2,0
frc2087,0,0,0,0,0,0
frc2089,0,0,0,0,0,0
frc2090,0,0,0,1,0,0
frc2091,0,0,0,0,0,0
frc2092,0,0,0,0,0,0
frc2093,0,0,0,0,0,0
frc2095,0,0,0,0,0,0
frc2096,3,0,1,0,0,0
frc2097,0,0,0,1,0,0
frc2098,0,0,0,0,0,0
frc2099,0,0,0,0,0,0
frc2100,0,0,0,0,0,0
frc2102,3,0,1,1,1,0
frc2103,0,0,0,0,0,0
frc2104,0,0,0,0,0,0
frc2105,0,0,0,0,0,0
frc2106,0,1,0,1,0,0
frc2107,0,0,0,0,0,0
frc2108,0,0,0,0,0,0
frc2109,0,0,0,0,0,0
frc2110,0,0,0,0,0,0
frc2111,0,0,0,0,0,0
frc2112,0,0,0,0,0,0
frc2115,0,0,0,0,0,0
frc2116,0,0,0,0,0,0
frc2117,0,0,0,0,0,0
frc2119,0,0,0,0,0,0
frc2120,0,0,0,0,0,0
frc2121,0,0,0,0,0,0
frc2122,0,4,6,2,4,0
frc2124,0,0,0,0,0,0
frc2125,0,0,0,0,0,0
frc2126,0,0,0,0,0,0
frc2127,0,0,0,0,0,0
frc2128,0,0,0,0,0,0
frc2129,0,0,0,0,0,0
frc2130,2,1,0,0,0,0
frc2132,0,0,0,0,0,0
frc2133,0,0,0,0,0,0
frc2134,0,0,0,0,0,0
frc2135,0,0,0,0,0,0
frc2136,0,0,0,0,0,0
frc2137,4,1,1,1,2,0
frc2139,0,0,0,0,0,0
frc2140,0,0,0,0,0,0
frc2141,0,0,0,0,0,0
frc2142,0,0,0,0,0,0
frc2143,0,1,0,1,0,0
frc2144,0,0,0,0,0,0
frc2145,0,3,0,2,0,0
frc2147,0,0,1,1,0,0
frc2148,0,0,0,1,0,0
frc2149,0,0,0,0,0,0
frc2150,0,0,0,0,0,0
frc2151,0,0,0,0,0,0
frc2152,2,0,0,1,0,0
frc2153,0,0,0,0,0,0
frc2154,0,0,0,0,0,0
frc2156,0,0,0,0,0,0
frc2157,0,0,0,0,0,0
frc2158,2,0,0,1,0,0
frc2159,0,0,0,0,0,0
frc2161,0,0,0,0,0,0
frc2162,0,0,0,0,0,0
frc2163,0,0,0,0,0,0
frc2164,2,0,1,1,0,0
frc2165,0,2,0,1,0,0
frc2166,0,0,0,0,0,0
frc2167,0,0,0,0,0,0
frc2168,0,2,0,1,1,0
frc2169,1,2,0,1,1,0
frc2170,0,2,0,2,0,0
frc2171,0,0,0,0,0,0
frc2172,0,0,0,0,0,0
frc2173,0,0,0,0,0,0
frc2174,0,0,0,0,0,0
frc2175,0,0,0,4,1,0
frc2176,0,0,0,0,0,0
frc2177,2,2,2,1,0,0
frc2178,0,0,0,0,0,0
frc2180,0,0,0,1,5,0
frc2181,0,2,1,0,0,0
frc2182,0,0,0,0,0,0
frc2183,0,0,0,0,0,0
frc2184,0,0,0,0,0,0
frc2185,0,0,0,0,0,0
frc2186,0,0,0,0,0,0
frc2187,0,0,0,0,0,0
frc2188,0,0,0,0,0,0
frc2189,0,0,0,0,0,0
frc2190,0,0,0,0,0,0
frc2191,0,0,0,1,0,0
frc2192,0,0,0,0,0,0
frc2193,0,0,0,0,0,0
frc2194,1,0,0,0,1,0
frc2196,0,0,0,0,0,0
frc2197,2,0,0,0,0,0
frc2198,0,0,0,0,0,0
frc2199,3,1,1,0,0,0
frc2200,0,1,3,4,2,0
frc2201,0,0,0,0,0,0
frc2202,1,1,2,0,0,0
frc2203,0,0,0,0,0,0
frc2204,0,0,0,0,0,0
frc2205,0,0,0,0,0,0
frc2206,0,0,0,0,0,0
frc2207,0,0,0,0,0,0
frc2208,0,0,0,0,0,0
frc2209,0,0,0,0,0,0
frc2210,0,0,0,0,0,0
frc2211,0,0,0,0,0,0
frc2212,0,0,1,0,0,0
frc2213,0,1,0,0,0,0
frc2214,1,0,1,1,0,0
frc2215,0,0,0,0,0,0
frc2216,0,0,0,0,0,0
frc2217,0,0,0,0,0,0
frc2219,0,0,0,0,0,0
frc2220,5,0,0,0,0,0
frc2221,0,0,0,0,0,0
frc2222,0,0,0,0,0,0
frc2223,0,0,0,0,0,0
frc2224,0,0,0,0,0,0
frc2225,0,0,0,0,0,0
frc2226,0,0,0,0,0,0
frc2227,0,0,1,0,0,0
frc2228,0,1,0,0,1,0
frc2229,0,0,0,0,0,0
frc2230,0,1,1,1,0,0
frc2231,0,0,0,2,1,0
frc2232,0,2,1,0,0,0
frc2234,0,0,0,0,0,0
frc2235,0,0,0,0,0,0
frc2236,0,0,0,0,0,0
frc2237,0,0,0,0,0,0
frc2239,0,0,0,1,0,0
frc2240,0,1,0,2,0,0
frc2241,0,0,0,0,0,0
frc2242,0,0,0,0,0,0
frc2243,0,0,0,0,0,0
frc2244,1,0,0,0,0,0
frc2245,0,0,0,0,0,0
frc2246,0,0,1,1,0,0
frc2247,0,0,1,0,0,0
frc2249,0,0,0,0,0,0
frc2250,0,0,0,0,0,0
frc2251,0,0,0,0,0,0
frc2252,0,3,0,0,3,1
frc2254,0,0,0,0,0,0
frc2257,0,0,0,0,0,0
frc2259,0,0,0,0,0,0
frc2260,0,0,0,0,0,0
frc2261,0,0,0,0,0,0
frc2262,0,0,0,0,0,0
frc2264,0,0,0,0,1,0
frc2265,2,0,0,0,0,0
frc2266,0,0,0,1,0,0
frc2269,0,0,0,0,0,0
frc2272,0,0,0,0,0,0
frc2273,0,0,0,0,0,0
frc2274,0,0,0,0,0,0
frc2275,0,0,0,0,0,0
frc2276,0,0,0,0,0,0
frc2278,0,0,0,0,0,0
frc2279,0,0,0,0,0,0
frc2280,0,0,0,0,0,0
frc2283,3,1,1,1,3,0
frc2285,0,0,0,0,0,0
frc2287,0,0,0,0,0,0
frc2330,0,0,0,0,0,0
frc2332,0,0,0,0,0,0
frc2333,0,0,0,0,0,0
frc2334,0,0,0,0,0,0
frc2335,0,0,0,2,0,0
frc2336,0,0,0,0,0,0
frc2337,5,4,5,2,3,0
frc2338,1,0,1,0,0,0
frc2339,0,0,0,0,0,0
frc2340,0,0,0,0,0,0
frc2341,6,0,2,0,0,0
frc2342,0,1,0,1,1,0
frc2343,0,0,0,0,0,0
frc2344,0,0,0,0,1,0
frc2345,0,0,0,0,0,0
frc2346,0,0,0,0,0,0
frc2347,0,0,0,0,0,0
frc2348,0,0,0,1,0,0
frc2349,0,0,0,0,0,0
frc2350,0,0,0,0,0,0
frc2352,0,1,0,0,0,0
frc2353,0,0,0,0,0,0
frc2354,0,1,0,1,0,0
frc2357,0,0,0,0,0,0
frc2358,0,0,1,3,0,0
frc2359,1,1,0,2,0,0
frc2360,0,0,0,0,0,0
frc2361,0,0,0,0,0,0
frc2362,0,0,0,0,0,0
frc2363,1,2,2,1,1,0
frc2364,0,0,0,0,0,0
frc2365,0,0,0,0,0,0
frc2366,0,0,0,0,0,0
frc2367,0,0,0,0,0,0
frc2368,0,0,0,0,0,0
frc2369,0,0,0,0,0,0
frc2370,0,1,1,1,1,0
frc2371,0,0,0,0,0,0
frc2372,0,0,0,0,0,0
frc2373,0,0,0,0,0,0
frc2374,0,0,0,2,1,0
frc2375,0,0,0,0,0,0
frc2376,0,0,0,0,0,0
frc2377,0,2,2,0,1,0
frc2378,0,0,0,0,0,0
frc2380,0,0,0,0,0,0
frc2381,0,0,0,0,0,0
frc2382,0,0,0,0,0,0
frc2383,0,1,0,0,2,0
frc2385,0,0,0,0,0,0
frc2386,0,0,0,1,0,0
frc2387,0,0,0,0,0,0
frc2388,0,0,0,0,0,0
frc2389,0,0,0,0,0,0
frc2390,0,0,0,0,0,0
frc2391,0,0,0,0,0,0
frc2392,0,0,0,0,0,0
frc2393,0,1,0,1,2,0
frc2394,0,0,0,0,0,0
frc2395,0,0,0,0,0,0
frc2396,0,0,0,0,0,0
frc2397,0,0,0,0,0,0
frc2398,0,0,0,0,0,0
frc2399,1,1,0,2,2,0
frc2400,0,0,0,0,0,0
frc2401,0,0,0,0,0,0
frc2402,0,0,0,0,0,0
frc2403,2,1,0,0,1,0
frc2404,0,0,0,0,0,0
frc2405,1,0,0,1,0,0
frc2406,0,0,0,0,0,0
frc2407,0,0,0,0,0,0
frc2408,0,0,0,0,0,0
frc2409,0,0,0,0,0,0
frc2410,0,0,1,1,0,0
frc2411,0,0,0,0,0,0
frc2412,0,0,3,1,0,0
frc2413,0,0,0,0,0,0
frc2414,0,0,0,0,0,0
frc2415,7,0,0,1,0,0
frc2417,0,0,0,0,0,0
frc2418,0,0,0,0,0,0
frc2419,0,0,0,0,0,0
frc2420,0,0,0,0,0,0
frc2421,0,0,0,0,1,0
frc2422,0,0,0,0,0,0
frc2423,0,0,0,0,1,0
frc2424,1,0,0,0,0,0
frc2425,0,0,0,1,0,0
frc2427,0,0,0,0,0,0
frc2428,0,0,0,0,0,0
frc2429,3,0,0,0,0,0
frc2430,0,0,0,0,0,0
frc2431,0,0,0,0,0,0
frc2432,0,0,0,0,0,0
frc2433,0,0,0,0,0,0
frc2434,0,0,0,0,0,0
frc2435,0,0,0,0,0,0
frc2436,0,0,0,0,0,0
frc2437,1,0,0,0,0,0
frc2438,0,1,1,0,1,0
frc2439,0,0,0,1,0,0
frc2440,0,0,0,0,0,0
frc2441,0,0,0,0,0,0
frc2443,0,0,1,0,0,0
frc2444,0,0,1,1,0,0
frc2445,0,0,0,0,0,0
frc2446,0,0,0,0,0,0
frc2447,0,0,0,0,0,0
frc2448,0,0,0,0,0,0
frc2449,0,0,0,1,1,0
frc2450,0,0,0,0,0,0
frc2451,0,3,0,2,6,0
frc2453,0,0,0,0,0,0
frc2454,0,0,0,0,0,0
frc2455,0,0,0,0,0,0
frc2456,0,0,0,0,0,0
frc2457,0,0,0,0,0,0
frc2458,0,0,0,0,0,0
frc2459,0,0,0,0,0,0
frc2460,0,0,0,1,0,0
frc2461,0,0,0,0,0,0
frc2462,0,0,0,0,0,0
frc2463,0,0,0,0,0,0
frc2464,0,0,0,0,0,0
frc2465,1,0,0,1,1,0
frc2466,0,0,0,0,0,0
frc2467,0,0,0,0,0,0
frc2468,3,0,0,1,3,0
frc2469,0,0,0,0,0,0
frc2470,0,0,0,0,0,0
frc2471,0,9,1,0,6,0
frc2472,0,0,0,1,0,0
frc2473,1,0,0,0,0,0
frc2474,0,2,0,2,6,0
frc2475,0,0,0,0,0,0
frc2476,0,0,0,0,0,0
frc2477,0,0,0,0,0,0
frc2478,0,1,0,0,0,0
frc2479,0,0,0,0,0,0
frc2480,0,0,0,0,0,0
frc2481,0,2,1,1,2,0
frc2483,0,0,0,0,0,0
frc2484,0,0,0,0,0,0
frc2485,4,1,2,3,3,0
frc2486,4,0,0,1,2,0
frc2487,0,0,0,0,0,0
frc2488,0,0,0,0,0,0
frc2489,0,0,0,0,0,0
frc2490,0,0,0,0,0,0
frc2491,0,0,1,0,0,0
frc2493,0,0,0,0,1,0
frc2495,0,0,1,1,0,0
frc2496,0,0,0,0,0,0
frc2497,0,0,0,0,0,0
frc2498,0,0,0,1,0,0
frc2499,0,0,0,0,0,0
frc2500,7,0,0,0,0,0
frc2501,0,0,0,0,0,0
frc2502,3,1,0,2,1,0
frc2503,0,0,0,1,0,0
frc2504,0,0,0,0,0,0
frc2505,0,0,0,0,0,0
frc2506,0,0,1,0,0,1
frc2508,0,0,0,0,0,0
frc2509,0,1,0,1,0,0
frc2510,0,0,0,0,0,0
frc2511,0,0,0,0,0,0
frc2512,0,1,1,0,5,0
frc2513,0,0,0,0,0,0
frc2514,0,0,0,0,0,0
frc2515,0,0,0,0,0,0
frc2517,0,0,0,0,1,0
frc2518,0,0,0,2,0,0
frc2520,0,0,0,0,0,0
frc2521,0,0,0,1,1,0
frc2522,3,1,1,1,1,1
frc2523,0,0,1,0,0,0
frc2524,0,0,0,0,0,0
frc2525,0,0,0,0,0,0
frc2526,1,0,0,0,1,0
frc2528,0,0,0,0,0,0
frc2529,0,0,0,0,0,0
frc2530,0,1,0,0,1,0
frc2531,0,0,1,0,0,0
frc2532,0,0,0,0,0,0
frc2533,0,0,0,0,0,0
frc2534,0,0,0,1,1,0
frc2535,0,0,0,0,0,0
frc2536,0,0,0,0,0,0
frc2537,0,1,0,0,0,0
frc2538,0,0,0,2,0,0
frc2539,0,0,0,2,0,0
frc2540,0,0,0,0,0,0
frc2542,0,0,0,0,0,0
frc2543,0,0,0,0,0,0
frc2544,0,0,0,0,0,0
frc2545,0,0,0,0,0,0
frc2546,0,0,0,0,0,0
frc2547,0,0,0,0,0,0
frc2549,1,0,0,0,0,0
frc2550,2,0,2,1,0,0
frc2551,0,0,0,0,0,0
frc2553,0,0,0,0,0,0
frc2554,0,0,0,0,0,0
frc2555,0,0,0,0,0,0
frc2556,0,0,0,0,0,0
frc2557,1,1,2,1,0,0
frc2558,0,0,0,0,0,0
frc2559,0,0,0,0,0,0
frc2560,0,0,0,0,0,0
frc2561,0,0,0,0,0,0
frc2562,0,0,0,0,0,0
frc2563,0,0,0,0,0,0
frc2564,0,0,0,0,0,0
frc2565,0,0,0,0,0,0
frc2566,0,0,0,0,0,0
frc2567,0,0,0,0,0,0
frc2568,0,0,0,0,0,0
frc2569,0,0,0,0,0,0
frc2570,0,0,0,0,0,0
frc2571,0,0,0,0,0,0
frc2572,0,0,0,0,0,0
frc2573,0,0,0,0,0,0
frc2574,0,0,0,0,0,0
frc2575,0,0,0,0,0,0
frc2576,1,0,0,0,0,0
frc2577,0,0,0,0,1,0
frc2579,0,0,0,0,0,0
frc2580,0,0,0,0,0,0
frc2581,0,0,0,0,0,0
frc2582,0,0,0,0,1,0
frc2583,1,0,0,0,0,0
frc2584,0,0,0,0,0,0
frc2585,0,0,0,0,0,0
frc2586,2,0,0,1,0,0
frc2587,0,0,0,0,1,0
frc2588,0,0,0,0,0,0
frc2589,0,0,0,0,0,0
frc2590,1,6,2,0,5,0
frc2591,0,0,0,0,0,0
frc2592,0,0,0,0,0,0
frc2593,0,0,0,0,0,0
frc2594,0,0,0,1,0,0
frc2595,0,0,0,0,0,0
frc2596,0,0,0,0,0,0
frc2597,0,0,0,0,0,0
frc2598,0,0,0,0,0,0
frc2599,0,0,0,0,0,0
frc2600,0,0,0,0,0,0
frc2601,2,0,0,0,0,0
frc2602,0,0,0,0,0,0
frc2603,0,0,0,0,0,0
frc2604,2,0,0,0,0,0
frc2605,1,1,0,1,0,0
frc2606,0,0,0,0,0,0
frc2607,0,3,2,0,1,0
frc2608,0,0,0,0,0,0
frc2609,0,0,0,3,2,0
frc2611,1,0,1,0,0,1
frc2612,0,3,1,1,1,0
frc2613,0,0,0,0,0,0
frc2614,3,4,1,1,0,0
frc2617,0,0,0,0,0,0
frc2618,0,0,0,0,0,0
frc2619,3,1,2,0,2,1
frc2620,0,0,0,0,1,0
frc2621,0,0,0,0,0,0
frc2622,0,0,0,0,0,0
frc2623,0,0,0,0,0,0
frc2624,0,0,0,0,0,0
frc2625,0,0,0,1,0,0
frc2626,2,1,0,0,0,0
frc2627,0,0,0,0,0,0
frc2628,0,0,0,0,0,0
frc2629,0,0,0,0,0,0
frc2630,1,3,3,2,2,0
frc2632,0,0,0,0,0,0
frc2633,0,0,0,0,0,0
frc2634,0,0,0,0,1,0
frc2635,1,2,0,0,1,0
frc2637,0,0,0,1,1,0
frc2638,1,0,0,0,0,0
frc2640,0,0,0,1,0,0
frc2641,0,0,0,1,1,0
frc2642,2,2,0,0,0,0
frc2643,0,1,0,0,0,0
frc2644,0,0,0,0,0,0
frc2645,0,0,0,0,0,0
frc2647,0,0,0,0,0,0
frc2648,4,1,0,0,0,0
frc2649,0,0,0,0,0,0
frc2650,0,0,0,0,0,0
frc2652,0,0,0,0,0,0
frc2653,0,0,0,0,0,0
frc2654,0,0,0,0,0,0
frc2655,5,0,0,0,2,0
frc2656,0,0,0,0,0,0
frc2657,0,0,0,0,0,0
frc2658,0,0,0,1,0,0
frc2659,0,0,0,1,0,0
frc2660,0,0,0,0,0,0
frc2661,0,0,0,0,0,0
frc2662,0,0,0,0,0,0
frc2663,0,0,0,0,0,0
frc2664,0,0,0,0,0,0
frc2665,0,0,0,0,0,0
frc2667,0,0,0,0,0,0
frc2668,0,0,0,0,0,0
frc2669,0,0,0,0,0,0
frc2670,0,0,0,0,0,0
frc2672,0,0,0,0,0,0
frc2673,1,0,0,0,1,0
frc2674,0,0,0,0,0,0
frc2675,0,0,0,0,0,0
frc2676,0,0,0,0,0,0
frc2678,0,0,0,0,0,0
frc2679,0,0,0,0,1,0
frc2680,0,0,0,0,0,0
frc2681,0,0,0,0,0,0
frc2682,2,0,1,0,1,0
frc2685,0,0,0,0,0,0
frc2686,0,0,0,0,0,0
frc2702,1,0,0,3,0,0
frc2703,0,0,0,0,0,0
frc2704,1,0,0,1,0,0
frc2705,0,0,0,1,0,0
frc2706,1,1,0,0,0,0
frc2707,0,0,0,0,0,0
frc2708,0,0,0,0,0,0
frc2709,0,1,0,0,0,0
frc2710,0,0,0,0,0,0
frc2711,0,0,0,0,0,0
frc2712,0,0,0,0,0,0
frc2713,0,0,0,0,0,0
frc2714,0,2,0,0,0,0
frc2719,0,0,0,0,0,0
frc2721,0,0,0,0,0,0
frc2723,1,0,0,0,0,0
frc2725,0,0,0,0,0,0
frc2729,3,0,0,0,1,0
frc2733,1,0,0,1,0,0
frc2735,0,0,0,0,0,0
frc2737,0,0,0,0,0,0
frc2739,0,0,0,0,0,0
frc2741,0,0,0,0,0,0
frc2743,0,0,0,0,0,0
frc2745,0,0,0,0,0,0
frc2747,0,0,0,0,0,0
frc2749,0,0,0,0,0,0
frc2751,0,1,0,0,0,0
frc2753,0,1,0,0,0,0
frc2757,0,0,0,0,0,0
frc2759,0,0,0,0,0,0
frc2761,0,0,0,0,0,0
frc2763,0,0,0,0,0,0
frc2765,0,0,0,0,0,0
frc2767,2,3,3,3,5,0
frc2769,0,0,0,0,0,0
frc2771,5,0,3,1,0,0
frc2773,0,0,1,0,0,0
frc2775,0,0,0,1,0,0
frc2777,0,0,0,0,0,0
frc2779,0,0,0,0,0,0
frc2781,0,0,0,0,0,0
frc2783,2,0,0,0,0,0
frc2785,0,0,0,1,0,0
frc2787,0,0,0,0,0,0
frc2789,0,0,0,0,0,0
frc2791,0,5,4,1,2,0
frc2793,0,0,0,0,0,0
frc2795,0,0,0,0,0,0
frc2797,0,0,0,0,0,0
frc2799,0,0,0,0,0,0
frc2803,0,0,0,0,0,0
frc2805,0,0,0,0,0,0
frc2809,2,0,0,0,2,0
frc2811,0,3,4,0,1,0
frc2813,0,0,0,0,0,0
frc2815,0,0,0,0,0,0
frc2817,0,0,0,0,0,0
frc2819,0,0,0,0,0,0
frc2821,0,0,0,0,0,0
frc2823,0,0,0,2,0,0
frc2825,0,0,0,1,0,0
frc2826,0,2,4,3,4,0
frc2827,0,0,0,0,0,0
frc2829,0,0,0,0,0,0
frc2830,0,0,0,0,0,0
frc2831,0,0,0,0,0,0
frc2832,0,1,1,1,1,0
frc2833,0,0,1,0,0,0
frc2834,6,0,1,1,1,0
frc2835,0,0,0,0,0,0
frc2836,0,0,0,0,4,0
frc2837,0,0,0,0,0,0
frc2838,0,0,0,0,0,0
frc2839,0,0,0,1,0,0
frc2840,0,0,1,0,0,0
frc2841,0,0,0,0,0,0
frc2842,0,0,0,0,0,0
frc2843,0,0,0,0,0,0
frc2844,0,0,0,0,0,0
frc2845,0,0,0,0,0,0
frc2846,0,1,0,0,0,0
frc2847,0,0,0,0,0,0
frc2848,0,2,1,2,3,0
frc2849,0,0,1,0,0,0
frc2850,0,0,0,0,0,0
frc2851,0,2,0,0,0,0
frc2852,0,1,0,2,1,0
frc2853,0,0,0,0,0,0
frc2854,1,0,0,0,0,0
frc2855,0,0,0,0,0,0
frc2856,0,0,0,0,0,0
frc2857,0,0,0,0,0,0
frc2859,0,0,0,0,0,0
frc2861,0,0,0,0,0,0
frc2862,0,0,0,0,0,0
frc2864,0,0,0,0,0,0
frc2865,0,0,0,0,0,0
frc2866,0,0,0,0,0,0
frc2867,0,0,0,0,0,0
frc2869,1,0,0,0,0,0
frc2871,0,0,0,0,0,0
frc2872,0,1,0,0,0,0
frc2873,0,0,0,0,0,0
frc2874,0,0,0,0,0,0
frc2875,0,1,0,0,0,0
frc2876,0,0,1,0,0,0
frc2877,1,0,0,2,0,0
frc2879,0,0,0,0,0,0
frc2880,0,0,0,0,0,0
frc2881,2,0,0,1,1,0
frc2882,0,0,0,0,0,0
frc2883,0,0,1,0,0,0
frc2884,0,0,0,0,0,0
frc2885,0,0,0,0,0,0
frc2887,0,0,0,0,0,0
frc2888,0,0,0,0,0,0
frc2890,0,0,0,0,1,0
frc2892,0,0,0,0,0,0
frc2893,0,0,0,0,0,0
frc2894,0,0,0,0,0,0
frc2895,0,0,0,0,0,0
frc2896,0,0,0,0,0,0
frc2897,0,0,0,0,0,0
frc2898,0,0,0,0,0,0
frc2900,0,0,0,0,0,0
frc2901,0,0,0,0,0,0
frc2902,0,0,0,0,0,0
frc2903,1,0,0,0,0,1
frc2904,0,0,0,0,0,0
frc2905,1,0,0,0,0,0
frc2906,0,0,0,0,0,0
frc2907,0,1,0,1,1,0
frc2908,0,0,0,0,0,0
frc2909,0,0,0,0,0,0
frc2910,2,0,0,2,5,1
frc2911,0,0,0,0,0,0
frc2912,0,1,0,0,1,0
frc2913,0,0,0,0,0,0
frc2914,0,0,0,0,0,0
frc2915,0,0,0,0,0,0
frc2916,0,0,0,0,0,0
frc2917,0,0,0,0,0,0
frc2918,0,0,0,0,0,0
frc2919,0,0,0,0,0,0
frc2920,0,0,0,0,0,0
frc2921,0,0,0,0,0,0
frc2922,0,0,0,0,0,0
frc2923,0,0,0,0,0,0
frc2924,0,0,0,0,0,0
frc2925,0,0,0,0,0,0
frc2926,0,0,1,0,0,0
frc2927,0,0,0,0,0,0
frc2928,0,2,3,0,0,0
frc2929,0,0,0,0,0,0
frc2930,2,2,0,0,0,0
frc2932,0,0,0,0,0,0
frc2933,0,0,0,0,0,0
frc2934,0,0,0,0,0,0
frc2935,1,0,0,0,2,0
frc2936,0,0,1,0,0,0
frc2938,0,0,0,0,0,0
frc2940,0,0,0,0,0,0
frc2941,0,0,0,0,0,0
frc2942,0,0,0,0,0,0
frc2943,0,0,0,0,0,0
frc2944,1,0,0,0,0,0
frc2945,0,0,0,0,0,0
frc2946,0,0,0,0,0,0
frc2947,0,0,0,0,0,0
frc2948,0,0,0,0,0,0
frc2949,1,1,0,0,1,0
frc2950,0,0,0,0,0,0
frc2951,0,0,0,0,0,0
frc2952,0,0,0,0,0,0
frc2953,0,0,0,0,0,0
frc2956,0,0,0,0,0,0
frc2957,0,0,0,0,0,0
frc2958,0,0,0,0,0,0
frc2959,1,1,2,0,1,0
frc2960,0,0,0,1,3,0
frc2961,0,0,0,0,0,0
frc2962,0,0,0,0,0,0
frc2963,0,0,0,0,0,0
frc2964,0,0,0,0,0,0
frc2965,0,0,0,0,0,0
frc2966,0,0,0,0,0,0
frc2967,0,0,0,0,0,0
frc2969,0,0,0,2,0,0
frc2970,0,1,0,0,0,0
frc2971,0,0,0,0,0,0
frc2972,0,0,0,0,0,0
frc2973,0,1,0,0,0,0
frc2974,3,1,0,0,0,0
frc2975,0,0,0,0,0,0
frc2976,1,0,0,1,0,1
frc2977,0,0,0,0,1,0
frc2978,1,0,0,0,0,0
frc2979,0,0,0,0,0,0
frc2980,4,0,0,0,0,0
frc2981,0,0,0,0,0,0
frc2982,0,0,0,0,0,0
frc2983,0,0,0,0,0,0
frc2984,0,1,0,0,0,0
frc2985,0,0,0,0,0,0
frc2986,0,0,0,0,0,0
frc2987,0,1,0,0,0,0
frc2988,0,0,0,0,0,0
frc2989,0,0,0,0,0,0
frc2990,1,2,5,1,0,0
frc2991,0,0,0,0,0,0
frc2992,0,1,0,2,0,1
frc2993,0,1,0,1,0,0
frc2994,0,0,2,0,0,0
frc2995,0,0,0,0,0,0
frc2996,3,0,2,1,0,0
frc2998,0,0,1,0,0,0
frc2999,0,0,0,0,0,0
frc3000,0,0,0,0,0,0
frc3001,0,0,0,0,0,0
frc3002,0,0,0,0,0,0
frc3003,0,1,1,0,2,0
frc3004,0,0,0,0,0,0
frc3005,0,1,1,1,0,0
frc3006,1,1,0,0,0,0
frc3007,0,0,0,0,1,0
frc3008,2,1,0,1,0,0
frc3009,1,0,0,2,1,0
frc3010,0,0,0,1,0,0
frc3011,0,1,0,0,0,0
frc3012,0,0,0,0,0,0
frc3013,0,0,0,1,0,0
frc3014,0,0,0,0,0,0
frc3015,2,1,2,0,0,0
frc3016,0,0,0,0,0,0
frc3017,1,0,0,0,0,0
frc3018,1,0,1,1,1,0
frc3019,1,0,0,1,0,0
frc3020,0,0,0,0,0,0
frc3021,0,1,0,1,0,0
frc3022,0,0,0,0,0,0
frc3023,0,0,0,0,0,0
frc3024,3,0,0,1,0,0
frc3025,0,0,0,0,0,0
frc3026,0,2,0,1,1,0
frc3027,0,0,0,0,0,0
frc3028,0,0,0,0,0,0
frc3029,0,0,0,0,0,0
frc3032,0,0,0,0,0,0
frc3034,0,0,1,0,0,0
frc3035,0,0,0,0,0,1
frc3036,0,0,0,0,0,0
frc3037,0,0,0,0,0,0
frc3038,0,0,0,0,0,0
frc3039,1,1,0,1,0,0
frc3040,0,0,0,0,0,0
frc3041,0,0,0,0,0,0
frc3042,0,0,1,0,0,0
frc3043,0,0,0,0,0,0
frc3044,2,1,0,0,0,0
frc3045,0,0,0,0,0,0
frc3046,0,0,0,0,0,0
frc3048,0,0,0,0,0,0
frc3049,0,0,0,0,0,0
frc3052,0,0,0,0,0,0
frc3053,0,0,0,0,0,0
frc3054,0,0,0,0,0,0
frc3055,0,1,0,0,1,0
frc3056,0,0,0,0,0,0
frc3057,0,0,0,0,0,0
frc3058,0,1,0,0,0,0
frc3059,0,0,0,0,0,0
frc3060,0,0,0,0,0,0
frc3061,0,0,1,0,0,0
frc3062,0,0,0,0,0,0
frc3063,0,0,0,0,0,0
frc3064,0,0,0,0,0,0
frc3065,0,0,0,2,0,0
frc3067,0,0,0,0,0,0
frc3069,0,0,0,0,0,0
frc3070,0,0,0,1,0,0
frc3071,0,0,0,0,0,0
frc3072,0,1,0,0,0,0
frc3073,0,0,0,0,0,0
