team,FIPS,lng,lat
f,6059,-117.777207,33.675687
f,13215,-84.874946,32.510197
f,17115,-88.961529,39.860237
f,26027,-85.999457,41.91624
f,26025,-85.012385,42.24299
f,48157,-95.771015,29.526602
f,29183,-90.674915,38.781102
f,29189,-90.445954,38.640702
f,29510,-90.244582,38.635699
f,48215,-98.18099,26.396384
f,12057,-82.349568,27.90659
f,High River CAN,-113.873505,50.584435
f,48309,-97.201472,31.549493
f,22055,-92.06417,30.206507
f,26123,-85.791423,43.562709
f,37141,-77.888029,34.512581
f,12105,-81.692783,27.953115
f,42029,-75.749732,39.973965
f,Vaughan CAN,-79.508278,43.837208
f,49035,-111.924244,40.667882
f,6037,-118.261862,34.196398
f,48201,-95.393037,29.857273
f,34003,-74.074522,40.95909
f,49035,-111.924244,40.667882
f,40109,-97.409401,35.554611
f,48029,-98.520147,29.448671
f,48085,-96.578153,33.193885
f,12031,-81.648113,30.335245
f,22055,-92.06417,30.206507
f,48113,-96.778424,32.766987
f,Durango MEX,-103.5000238,25.57005292
f,29201,-89.568098,37.047793
f,36073,-78.229726,43.502287
f,48085,-96.578153,33.193885
f,27027,-96.494901,46.898377
f,34027,-74.547427,40.858581
f,26093,-83.911718,42.602532
f,26061,-88.652066,46.998305
f,48143,-98.222377,32.238136
f,1073,-86.896536,33.553444
f,Distrito Federal MEX,-99.1309882,19.44244244
f,Mississauga CAN,-79.640579,43.59531
f,26077,-85.532854,42.246266
f,37105,-79.17222,35.476075
f,45075,-80.802913,33.436135
f,Distrito Federal MEX,-99.1309882,19.44244244
f,Kitchener CAN,-80.495064,43.452969
f,42101,-75.133346,40.009376
f,15003,-158.201976,21.461364
f,26103,-87.584028,46.656597
f,26029,-85.450392,45.513164
f,26009,-85.175625,45.005457
f,48141,-106.241391,31.766403
f,12011,-80.476658,26.19352
f,Windsor CAN,-83.026772,42.317432
f,26077,-85.532854,42.246266
f,26145,-84.05541,43.328267
f,36047,-73.950777,40.635133
f,26099,-82.910869,42.671467
f,39171,-84.584323,41.564958
f,8087,-103.807092,40.262354
f,8075,-103.090464,40.728091
f,8069,-105.482131,40.663091
f,26025,-85.012385,42.24299
f,26163,-83.261953,42.284664
f,26041,-86.901373,45.805101
f,26033,-84.52063,46.321819
f,51830,-76.706717,37.269293
f,26115,-83.487106,41.916097
f,47157,-89.895397,35.183794
f,27029,-95.371117,47.575873
f,26055,-85.553848,44.718688
f,Durango MEX,-103.5000238,25.57005292
f,Durango MEX,-103.5000238,25.57005292
f,29091,-91.887368,36.774369
f,Durango MEX,-103.5000238,25.57005292
f,29189,-90.445954,38.640702
f,26163,-83.261953,42.284664
f,26075,-84.420868,42.248474
f,26025,-85.012385,42.24299
f,18141,-86.288159,41.617699
f,25011,-72.591655,42.583791
f,48029,-98.520147,29.448671
f,6037,-118.261862,34.196398
f,13013,-83.712303,33.992009
f,6059,-117.777207,33.675687
f,8059,-105.245601,39.58646
f,53067,-122.829441,46.932598
f,45059,-82.005657,34.483477
f,45073,-83.061522,34.748759
f,26025,-85.012385,42.24299
f,42101,-75.133346,40.009376
f,29101,-93.805999,38.74588
f,11001,-77.017094,38.904149
f,41051,-122.417173,45.547693
f,36103,-72.692218,40.943554
f,13097,-84.765944,33.699317
f,42029,-75.749732,39.973965
f,53053,-122.144709,47.040716
f,47145,-84.523861,35.847472
f,5031,-90.630411,35.828268
f,11001,-77.017094,38.904149
f,42123,-79.313173,41.843669
f,51047,-77.956476,38.48593
f,42125,-80.252132,40.200005
f,13089,-84.226343,33.770661
f,53053,-122.144709,47.040716
f,6059,-117.777207,33.675687
f,12011,-80.476658,26.19352
f,51059,-77.276117,38.833743
f,23011,-69.765764,44.417012
f,25023,-70.741942,41.987196
f,34013,-74.246136,40.787217
f,36045,-76.053522,43.995371
f,5051,-93.146915,34.578861
f,26125,-83.38421,42.660452
f,47065,-85.202296,35.159186
f,27145,-94.610482,45.555235
f,26077,-85.532854,42.246266
f,26025,-85.012385,42.24299
f,42033,-78.473749,41.000249
f,18063,-86.510287,39.768749
f,6073,-116.776117,33.023604
f,40131,-95.601337,36.378082
f,41067,-123.097615,45.553542
f,47093,-83.937721,35.992727
f,5145,-91.753158,35.254722
f,50019,-72.25163,44.828442
f,50009,-71.732736,44.724021
f,5057,-93.665809,33.728611
f,5061,-93.990988,34.083179
f,53037,-120.676714,47.124444
f,4021,-111.367257,32.91891
f,30071,-107.928833,48.250155
f,6067,-121.340441,38.450011
f,8069,-105.482131,40.663091
f,29510,-90.244582,38.635699
f,6037,-118.261862,34.196398
f,48091,-98.255201,29.803019
f,5139,-92.598145,33.168219
f,47009,-83.922973,35.688185
f,24005,-76.616569,39.443167
f,27123,-93.100141,45.01525
f,Windsor CAN,-83.026772,42.317432
f,36091,-73.855387,43.106135
f,13117,-84.127336,34.225143
f,13039,-81.636516,30.916358
f,27053,-93.475185,45.006064
f,53061,-121.766412,48.054913
f,53063,-117.404392,47.620379
f,24009,-76.525864,38.521358
f,Victoria CAN,-123.3656,48.4284
f,13057,-84.475057,34.244317
f,12086,-80.499045,25.610494
f,Vaughan CAN,-79.508278,43.837208
f,Milton CAN,-79.891205,43.526646
f,16055,-116.694918,47.677113
f,18029,-84.97346,39.151491
f,29159,-93.285207,38.727367
f,40097,-95.235638,36.303804
f,47157,-89.895397,35.183794
f,St. Thomas CAN,-81.175369,42.778828
f,Laval CAN,-73.707092,45.612499
f,26161,-83.844634,42.252327
f,36081,-73.837929,40.658557
f,12031,-81.648113,30.335245
f,55071,-87.313828,44.105108
f,5119,-92.316515,34.773988
f,45019,-79.94248,32.800458
f,37129,-77.871378,34.177466
f,5119,-92.316515,34.773988
f,27123,-93.100141,45.01525
f,51700,-76.521719,37.075978
f,27005,-95.741757,46.937629
f,6073,-116.776117,33.023604
f,24003,-76.560511,38.993374
f,53033,-121.832375,47.493554
f,6085,-121.690622,37.220777
f,6041,-122.745974,38.051817
f,18097,-86.135794,39.782976
f,33017,-71.035927,43.293177
f,42021,-78.715284,40.494127
f,53047,-119.691035,48.550971
f,27123,-93.100141,45.01525
f,8031,-104.880625,39.761849
f,17031,-87.645455,41.894294
f,48303,-101.819944,33.611469
f,28087,-88.439723,33.471424
f,47093,-83.937721,35.992727
f,23011,-69.765764,44.417012
f,6059,-117.777207,33.675687
f,9007,-72.524227,41.434525
f,48091,-98.255201,29.803019
f,53033,-121.832375,47.493554
f,53053,-122.144709,47.040716
f,37063,-78.877919,36.036589
f,12017,-82.524796,28.843628
f,6037,-118.261862,34.196398
f,23009,-68.370703,44.564906
f,4021,-111.367257,32.91891
f,13135,-84.022938,33.959101
f,36059,-73.589384,40.729687
f,26059,-84.642409,41.864475
f,32003,-115.013819,36.214236
f,48303,-101.819944,33.611469
f,36061,-73.970174,40.776557
f,9001,-73.366757,41.228103
f,34023,-74.407585,40.439593
f,6059,-117.777207,33.675687
f,42045,-75.398786,39.91667
f,47093,-83.937721,35.992727
f,5045,-92.324654,35.146356
f,6037,-118.261862,34.196398
f,53053,-122.144709,47.040716
f,18097,-86.135794,39.782976
f,8031,-104.880625,39.761849
f,45051,-78.976675,33.909269
f,6073,-116.776117,33.023604
f,6025,-115.355395,33.040816
f,49035,-111.924244,40.667882
f,48201,-95.393037,29.857273
f,56013,-108.605531,43.055303
f,48201,-95.393037,29.857273
f,High River CAN,-113.873505,50.584435
f,12011,-80.476658,26.19352
f,46103,-102.823802,44.002349
f,Longueuil CAN,-73.510712,45.536945
f,Windsor CAN,-83.026772,42.317432
f,49035,-111.924244,40.667882
f,48215,-98.18099,26.396384
f,49035,-111.924244,40.667882
f,12101,-82.455707,28.302024
f,29510,-90.244582,38.635699
f,39099,-80.770396,41.01088
f,High River CAN,-113.873505,50.584435
f,Durango MEX,-103.5000238,25.57005292
f,High River CAN,-113.873505,50.584435
f,High River CAN,-113.873505,50.584435
f,High River CAN,-113.873505,50.584435
f,27141,-93.775092,45.443171
f,16009,-116.633541,47.218451
f,44007,-71.578242,41.870488
f,48021,-97.311859,30.103128
f,39041,-83.007462,40.278941
f,40109,-97.409401,35.554611
f,42055,-77.724485,39.926686
f,6073,-116.776117,33.023604
f,St. Thomas CAN,-81.175369,42.778828
f,Hamilton CAN,-79.843826,43.255203
f,6059,-117.777207,33.675687
f,Mexico MEX,-99.02998661,19.41001548
f,13067,-84.574166,33.93994
f,12101,-82.455707,28.302024
f,27097,-94.266619,46.020484
f,27147,-93.220453,44.015261
f,Fort McMurray CAN,-111.375961,56.732014
f,27053,-93.475185,45.006064
f,High River CAN,-113.873505,50.584435
f,9009,-72.900204,41.349717
f,4023,-110.84519,31.525904
f,47001,-84.195418,36.116731
f,High River CAN,-113.873505,50.584435
f,27141,-93.775092,45.443171
f,High River CAN,-113.873505,50.584435
f,High River CAN,-113.873505,50.584435
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,Edmonton CAN,-113.323975,53.631611
f,42101,-75.133346,40.009376
f,24031,-77.203063,39.137382
f,48157,-95.771015,29.526602
f,36061,-73.970174,40.776557
f,48139,-96.798336,32.347279
f,51169,-82.613627,36.712778
f,6007,-121.601919,39.665959
f,5033,-94.236224,35.583041
f,17031,-87.645455,41.894294
f,19153,-93.56972,41.684281
f,Windsor CAN,-83.026772,42.317432
f,27139,-93.534553,44.651932
f,34013,-74.246136,40.787217
f,27109,-92.406722,44.00343
f,34003,-74.074522,40.95909
f,34003,-74.074522,40.95909
f,53073,-121.836433,48.842653
f,17201,-89.161205,42.337396
f,27075,-91.411704,47.517111
f,55095,-92.453154,45.46803
f,13095,-84.214444,31.535068
f,Mississauga CAN,-79.640579,43.59531
f,49035,-111.924244,40.667882
f,41009,-123.081079,45.941932
f,27019,-93.800575,44.821381
f,27003,-93.242723,45.27411
f,27085,-94.27232,44.821644
f,6067,-121.340441,38.450011
f,Morelos MEX,-99.23999964,18.92110476
f,22103,-89.951962,30.410022
f,6081,-122.371542,37.414664
f,48029,-98.520147,29.448671
f,27097,-94.266619,46.020484
f,48029,-98.520147,29.448671
f,6025,-115.355395,33.040816
f,27057,-94.91329,47.095551
f,39093,-82.179722,41.438805
f,17031,-87.645455,41.894294
f,Vaughan CAN,-79.508278,43.837208
f,Kitchener CAN,-80.495064,43.452969
f,48061,-97.478958,26.102923
f,Windsor CAN,-83.026772,42.317432
f,53061,-121.766412,48.054913
f,53035,-122.649636,47.639687
f,53061,-121.766412,48.054913
f,36005,-73.852939,40.848711
f,Distrito Federal MEX,-99.1309882,19.44244244
f,27095,-93.632996,45.929043
f,27053,-93.475185,45.006064
f,Windsor CAN,-83.026772,42.317432
f,48473,-95.982102,30.013578
f,18097,-86.135794,39.782976
f,Mississauga CAN,-79.640579,43.59531
f,53015,-122.658682,46.185923
f,27171,-93.966397,45.175091
f,48375,-101.893804,35.398675
f,6047,-120.722802,37.194806
f,48141,-106.241391,31.766403
f,4007,-110.81187,33.789618
f,6067,-121.340441,38.450011
f,Sudbury CAN,-80.995415,46.493919
f,26025,-85.012385,42.24299
f,13051,-81.091768,31.974756
f,17031,-87.645455,41.894294
f,27159,-94.988331,46.586784
f,Sudbury CAN,-80.995415,46.493919
f,6059,-117.777207,33.675687
f,12086,-80.499045,25.610494
f,6059,-117.777207,33.675687
f,6005,-120.653856,38.44355
f,6111,-119.133143,34.358742
f,51760,-77.476009,37.531399
f,26153,-86.199352,46.020758
f,Windsor CAN,-83.026772,42.317432
f,48303,-101.819944,33.611469
f,Pickering CAN,-79.086761,43.838413
f,High River CAN,-113.873505,50.584435
f,High River CAN,-113.873505,50.584435
f,28033,-89.99324,34.874266
f,45091,-81.183189,34.97019
f,Tlaxcala MEX,-98.2300096,19.31999514
f,53003,-117.227781,46.181861
f,Major's Hill Park CAN,-75.69883,45.427944
f,27145,-94.610482,45.555235
f,13095,-84.214444,31.535068
f,Michoacan MEX,-100.569996,19.67997316
f,26131,-89.500461,47.216604
f,High River CAN,-113.873505,50.584435
f,48303,-101.819944,33.611469
f,Durango MEX,-103.5000238,25.57005292
f,6059,-117.777207,33.675687
f,26125,-83.38421,42.660452
f,6073,-116.776117,33.023604
f,47037,-86.78479,36.169129
f,27127,-95.254242,44.403536
f,Jalisco MEX,-104.3699966,19.77001935
f,Windsor CAN,-83.026772,42.317432
f,5119,-92.316515,34.773988
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,48061,-97.478958,26.102923
f,45019,-79.94248,32.800458
f,13117,-84.127336,34.225143
f,42101,-75.133346,40.009376
f,High River CAN,-113.873505,50.584435
f,39049,-83.008258,39.969447
f,39049,-83.008258,39.969447
f,Sudbury CAN,-80.995415,46.493919
f,26161,-83.844634,42.252327
f,Windsor CAN,-83.026772,42.317432
f,18097,-86.135794,39.782976
f,25025,-71.020173,42.33196
f,27169,-91.776708,43.982268
f,6059,-117.777207,33.675687
f,47157,-89.895397,35.183794
f,6081,-122.371542,37.414664
f,29159,-93.285207,38.727367
f,37045,-81.557115,35.33463
f,26163,-83.261953,42.284664
f,12103,-82.739518,27.903122
f,22093,-90.793956,30.02482
f,Michoacan MEX,-100.569996,19.67997316
f,53035,-122.649636,47.639687
f,36005,-73.852939,40.848711
f,Distrito Federal MEX,-99.1309882,19.44244244
f,26093,-83.911718,42.602532
f,Mississauga CAN,-79.640579,43.59531
f,27053,-93.475185,45.006064
f,26147,-82.668914,42.928804
f,39103,-81.899566,41.116051
f,18041,-85.185032,39.639655
f,Sonora MEX,-109.9299931,27.58000775
f,Major's Hill Park CAN,-75.69883,45.427944
f,6019,-119.655019,36.761006
f,55131,-88.232917,43.391156
f,17031,-87.645455,41.894294
f,36081,-73.837929,40.658557
f,18141,-86.288159,41.617699
f,32003,-115.013819,36.214236
f,23005,-70.330375,43.808348
f,37135,-79.119355,36.062499
f,25021,-71.179875,42.169703
f,36061,-73.970174,40.776557
f,48483,-100.253107,35.392593
f,48369,-102.784853,34.532163
f,32003,-115.013819,36.214236
f,42125,-80.252132,40.200005
f,55131,-88.232917,43.391156
f,22071,-89.939007,30.068636
f,Major's Hill Park CAN,-75.69883,45.427944
f,Vaughan CAN,-79.508278,43.837208
f,Mississauga CAN,-79.640579,43.59531
f,29041,-92.961621,39.517969
f,26099,-82.910869,42.671467
f,Windsor CAN,-83.026772,42.317432
f,9009,-72.900204,41.349717
f,St. Thomas CAN,-81.175369,42.778828
f,Windsor CAN,-83.026772,42.317432
f,37183,-78.650624,35.789846
f,38017,-97.252375,46.927003
f,26073,-84.839425,43.645233
f,Jalisco MEX,-104.3699966,19.77001935
f,11001,-77.017094,38.904149
f,27057,-94.91329,47.095551
f,45051,-78.976675,33.909269
f,18017,-86.355169,40.753799
f,Major's Hill Park CAN,-75.69883,45.427944
f,Windsor CAN,-83.026772,42.317432
f,26103,-87.584028,46.656597
f,37183,-78.650624,35.789846
f,37135,-79.119355,36.062499
f,22055,-92.06417,30.206507
f,12095,-81.323295,28.514435
f,Windsor CAN,-83.026772,42.317432
f,26153,-86.199352,46.020758
f,Chihuahua MEX,-105.6666358,26.93335472
f,Windsor CAN,-83.026772,42.317432
f,26103,-87.584028,46.656597
f,26163,-83.261953,42.284664
f,4023,-110.84519,31.525904
f,Chihuahua MEX,-105.6666358,26.93335472
f,5007,-94.256187,36.337825
f,26139,-86.655342,42.942346
f,55031,-91.89258,46.463316
f,18089,-87.374337,41.472239
f,45051,-78.976675,33.909269
f,5119,-92.316515,34.773988
f,5119,-92.316515,34.773988
f,27123,-93.100141,45.01525
f,Windsor CAN,-83.026772,42.317432
f,48303,-101.819944,33.611469
f,48303,-101.819944,33.611469
f,26163,-83.261953,42.284664
f,26159,-86.305697,42.283986
f,36061,-73.970174,40.776557
f,26109,-87.509892,45.544174
f,48305,-101.818493,33.178412
f,27039,-92.869353,44.020706
f,45079,-80.896566,34.029783
f,Burlington CAN,-79.817734,43.328674
f,Windsor CAN,-83.026772,42.317432
f,6081,-122.371542,37.414664
f,25017,-71.396507,42.479477
f,23011,-69.765764,44.417012
f,St. Thomas CAN,-81.175369,42.778828
f,25023,-70.741942,41.987196
f,25017,-71.396507,42.479477
f,13067,-84.574166,33.93994
f,53035,-122.649636,47.639687
f,47065,-85.202296,35.159186
f,6059,-117.777207,33.675687
f,East York CAN,-79.341667,43.6912
f,53035,-122.649636,47.639687
f,Kitchener CAN,-80.495064,43.452969
f,53029,-122.670503,48.158436
f,6073,-116.776117,33.023604
f,Windsor CAN,-83.026772,42.317432
f,Windsor CAN,-83.026772,42.317432
f,Windsor CAN,-83.026772,42.317432
f,Windsor CAN,-83.026772,42.317432
f,47065,-85.202296,35.159186
f,33001,-71.425366,43.519109
f,18005,-85.897999,39.205843
f,18059,-85.772904,39.822604
f,33015,-71.099437,42.98936
f,36029,-78.778192,42.752759
f,17119,-89.900195,38.827082
f,Windsor CAN,-83.026772,42.317432
f,40111,-95.96458,35.646879
f,48113,-96.778424,32.766987
f,37119,-80.833832,35.246862
f,Windsor CAN,-83.026772,42.317432
f,Windsor CAN,-83.026772,42.317432
f,Brampton CAN,-79.76667,43.683334
f,Windsor CAN,-83.026772,42.317432
f,13021,-83.694193,32.808844
f,50019,-72.25163,44.828442
f,Brampton CAN,-79.76667,43.683334
f,8077,-108.461837,39.019492
f,24047,-75.309932,38.222133
f,Brampton CAN,-79.76667,43.683334
f,50011,-72.909402,44.858964
f,36075,-76.209258,43.461443
f,11001,-77.017094,38.904149
f,Quebec CAN,-71.242798,46.803284
f,Vaughan CAN,-79.508278,43.837208
f,50019,-72.25163,44.828442
f,10003,-75.644132,39.575915
f,Laval CAN,-73.707092,45.612499
f,26121,-86.751892,43.289258
f,Longueuil CAN,-73.510712,45.536945
f,29047,-94.421502,39.315551
f,26087,-83.224325,43.088633
f,4013,-112.495534,33.346541
f,11001,-77.017094,38.904149
f,6037,-118.261862,34.196398
f,45007,-82.638086,34.519549
f,26081,-85.547446,43.032497
f,Sudbury CAN,-80.995415,46.493919
f,51810,-76.02402,36.779322
f,26109,-87.509892,45.544174
f,53011,-122.485903,45.771674
f,6081,-122.371542,37.414664
f,Milton CAN,-79.891205,43.526646
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,22033,-91.093174,30.544002
f,17043,-88.086038,41.852058
f,53065,-117.854897,48.390648
f,48215,-98.18099,26.396384
f,18183,-85.501892,41.136426
f,26009,-85.175625,45.005457
f,6073,-116.776117,33.023604
f,4011,-109.242323,33.238872
f,27137,-92.463645,47.583852
f,25027,-71.940282,42.311693
f,26033,-84.52063,46.321819
f,47157,-89.895397,35.183794
f,6081,-122.371542,37.414664
f,42003,-79.98092,40.46892
f,Milton CAN,-79.891205,43.526646
f,27085,-94.27232,44.821644
f,26157,-83.436618,43.487902
f,26097,-85.303756,46.167981
f,37133,-77.503297,34.76346
f,6059,-117.777207,33.675687
f,26049,-83.706372,43.021077
f,6059,-117.777207,33.675687
f,25025,-71.020173,42.33196
f,40143,-95.941731,36.120121
f,47157,-89.895397,35.183794
f,55063,-91.111758,43.908222
f,13057,-84.475057,34.244317
f,47065,-85.202296,35.159186
f,5143,-94.218417,35.971209
f,12086,-80.499045,25.610494
f,26163,-83.261953,42.284664
f,18057,-86.020586,40.04987
f,6037,-118.261862,34.196398
f,29165,-94.761472,39.378696
f,Windsor CAN,-83.026772,42.317432
f,High River CAN,-113.873505,50.584435
f,36059,-73.589384,40.729687
f,26063,-82.857045,43.907616
f,12069,-81.712282,28.764113
f,55063,-91.111758,43.908222
f,45083,-81.991053,34.933239
f,38035,-97.450851,47.926003
f,47179,-82.495037,36.295665
f,6081,-122.371542,37.414664
f,St. Thomas CAN,-81.175369,42.778828
f,6073,-116.776117,33.023604
f,6081,-122.371542,37.414664
f,6085,-121.690622,37.220777
f,12131,-86.176614,30.631211
f,36065,-75.434282,43.242727
f,Vaughan CAN,-79.508278,43.837208
f,Brampton CAN,-79.76667,43.683334
f,St. Thomas CAN,-81.175369,42.778828
f,47065,-85.202296,35.159186
f,Sudbury CAN,-80.995415,46.493919
f,Pickering CAN,-79.086761,43.838413
f,5045,-92.324654,35.146356
f,26147,-82.668914,42.928804
f,47167,-89.763708,35.500297
f,19031,-91.13219,41.772355
f,4013,-112.495534,33.346541
f,4013,-112.495534,33.346541
f,47037,-86.78479,36.169129
f,47157,-89.895397,35.183794
f,26147,-82.668914,42.928804
f,48141,-106.241391,31.766403
f,26087,-83.224325,43.088633
f,32003,-115.013819,36.214236
f,26115,-83.487106,41.916097
f,Whitby CAN,-78.942932,43.897545
f,48491,-97.605069,30.64903
f,26125,-83.38421,42.660452
f,17031,-87.645455,41.894294
f,22071,-89.939007,30.068636
f,18141,-86.288159,41.617699
f,48113,-96.778424,32.766987
f,47065,-85.202296,35.159186
f,4007,-110.81187,33.789618
f,29187,-90.473868,37.810707
f,9015,-71.990702,41.824999
f,4005,-111.773728,35.829692
f,45067,-79.362131,34.080701
f,Edmonton CAN,-113.323975,53.631611
f,Windsor CAN,-83.026772,42.317432
f,26161,-83.844634,42.252327
f,26161,-83.844634,42.252327
f,Windsor CAN,-83.026772,42.317432
f,26027,-85.999457,41.91624
f,48201,-95.393037,29.857273
f,49035,-111.924244,40.667882
f,26033,-84.52063,46.321819
f,Windsor CAN,-83.026772,42.317432
f,13135,-84.022938,33.959101
f,4003,-109.75412,31.881793
f,Ajax CAN,-79.02037,43.850857
f,39099,-80.770396,41.01088
f,High River CAN,-113.873505,50.584435
f,10003,-75.644132,39.575915
f,26017,-83.978701,43.699711
f,29047,-94.421502,39.315551
f,Edmonton CAN,-113.323975,53.631611
f,26155,-84.146352,42.951545
f,41003,-123.426317,44.490623
f,26165,-85.570046,44.331375
f,26097,-85.303756,46.167981
f,6037,-118.261862,34.196398
f,26163,-83.261953,42.284664
f,East York CAN,-79.341667,43.6912
f,Vaughan CAN,-79.508278,43.837208
f,Sinaloa MEX,-106.2300381,23.19999086
f,Brampton CAN,-79.76667,43.683334
f,Lévis CAN,-71.24646,46.738228
f,55131,-88.232917,43.391156
f,6067,-121.340441,38.450011
f,20209,-94.763087,39.115384
f,36059,-73.589384,40.729687
f,6037,-118.261862,34.196398
f,4007,-110.81187,33.789618
f,6079,-120.44754,35.385227
f,48187,-97.949027,29.583208
f,6087,-122.007205,37.012488
f,34031,-74.300308,41.033763
f,24009,-76.525864,38.521358
f,6059,-117.777207,33.675687
f,12031,-81.648113,30.335245
f,13117,-84.127336,34.225143
f,26055,-85.553848,44.718688
f,53063,-117.404392,47.620379
f,44007,-71.578242,41.870488
f,34007,-74.961251,39.802352
f,26049,-83.706372,43.021077
f,24031,-77.203063,39.137382
f,High River CAN,-113.873505,50.584435
f,High River CAN,-113.873505,50.584435
f,30035,-112.990502,48.705671
f,20045,-95.290529,38.896573
f,5119,-92.316515,34.773988
f,6059,-117.777207,33.675687
f,23019,-68.657487,45.390602
f,36005,-73.852939,40.848711
f,6037,-118.261862,34.196398
f,17031,-87.645455,41.894294
f,20209,-94.763087,39.115384
f,9003,-72.732916,41.806053
f,45051,-78.976675,33.909269
f,25027,-71.940282,42.311693
f,13013,-83.712303,33.992009
f,Aguascalientes MEX,-102.2904135,21.87945992
f,6019,-119.655019,36.761006
f,6083,-120.038485,34.537378
f,6073,-116.776117,33.023604
f,17031,-87.645455,41.894294
f,32003,-115.013819,36.214236
f,Edmonton CAN,-113.323975,53.631611
f,29047,-94.421502,39.315551
f,9009,-72.900204,41.349717
f,27061,-93.613128,47.490843
f,26091,-84.066853,41.895915
f,12001,-82.357221,29.67574
f,39089,-82.481251,40.093609
f,29027,-91.924089,38.835966
f,55133,-88.306707,43.019308
f,36083,-73.513845,42.710421
f,26049,-83.706372,43.021077
f,36005,-73.852939,40.848711
f,26077,-85.532854,42.246266
f,5087,-93.724053,36.012545
f,1003,-87.746067,30.659218
f,26063,-82.857045,43.907616
f,26157,-83.436618,43.487902
f,Sudbury CAN,-80.995415,46.493919
f,Vaughan CAN,-79.508278,43.837208
f,49035,-111.924244,40.667882
f,37183,-78.650624,35.789846
f,26077,-85.532854,42.246266
f,26107,-85.332751,43.635295
f,25017,-71.396507,42.479477
f,Sudbury CAN,-80.995415,46.493919
f,26145,-84.05541,43.328267
f,26147,-82.668914,42.928804
f,22071,-89.939007,30.068636
f,28137,-89.943105,34.649553
f,12001,-82.357221,29.67574
f,6087,-122.007205,37.012488
f,27135,-95.82153,48.761066
f,26159,-86.305697,42.283986
f,26033,-84.52063,46.321819
f,29510,-90.244582,38.635699
f,26063,-82.857045,43.907616
f,5143,-94.218417,35.971209
f,50019,-72.25163,44.828442
f,45079,-80.896566,34.029783
f,42101,-75.133346,40.009376
f,26027,-85.999457,41.91624
f,26137,-84.576597,45.021794
f,Edmonton CAN,-113.323975,53.631611
f,High River CAN,-113.873505,50.584435
f,47037,-86.78479,36.169129
f,12086,-80.499045,25.610494
f,18167,-87.390375,39.429143
f,20209,-94.763087,39.115384
f,37063,-78.877919,36.036589
f,Sudbury CAN,-80.995415,46.493919
f,26159,-86.305697,42.283986
f,26145,-84.05541,43.328267
f,26077,-85.532854,42.246266
f,5037,-90.773894,35.291259
f,12011,-80.476658,26.19352
f,Windsor CAN,-83.026772,42.317432
f,41033,-123.597245,42.385382
f,6059,-117.777207,33.675687
f,4007,-110.81187,33.789618
f,26087,-83.224325,43.088633
f,36005,-73.852939,40.848711
f,26111,-84.37922,43.648378
f,26149,-85.52287,41.911488
f,26075,-84.420868,42.248474
f,4021,-111.367257,32.91891
f,6099,-121.002656,37.562384
f,6073,-116.776117,33.023604
f,6001,-121.913304,37.648081
f,48121,-97.119046,33.205005
f,26047,-84.986822,45.590094
f,Windsor CAN,-83.026772,42.317432
f,26049,-83.706372,43.021077
f,26017,-83.978701,43.699711
f,26163,-83.261953,42.284664
f,4027,-113.910905,32.773942
f,13121,-84.468182,33.790034
f,26163,-83.261953,42.284664
f,Windsor CAN,-83.026772,42.317432
f,26145,-84.05541,43.328267
f,26119,-84.130107,45.024134
f,26011,-83.740675,44.03687
f,Windsor CAN,-83.026772,42.317432
f,26049,-83.706372,43.021077
f,26077,-85.532854,42.246266
f,High River CAN,-113.873505,50.584435
f,26145,-84.05541,43.328267
f,26007,-83.426574,44.894954
f,26073,-84.839425,43.645233
f,27017,-92.671044,46.603818
f,26075,-84.420868,42.248474
f,26037,-84.591695,42.950455
f,26145,-84.05541,43.328267
f,50003,-73.11146,43.035325
f,26163,-83.261953,42.284664
f,26049,-83.706372,43.021077
f,Windsor CAN,-83.026772,42.317432
f,36089,-75.074311,44.488113
f,48029,-98.520147,29.448671
f,48113,-96.778424,32.766987
f,51685,-77.448681,38.768991
f,26077,-85.532854,42.246266
f,26075,-84.420868,42.248474
f,26159,-86.305697,42.283986
f,26009,-85.175625,45.005457
f,26015,-85.31455,42.582811
f,39153,-81.534936,41.121851
f,6067,-121.340441,38.450011
f,26049,-83.706372,43.021077
f,Windsor CAN,-83.026772,42.317432
f,27061,-93.613128,47.490843
f,36109,-76.473712,42.453281
f,26139,-86.655342,42.942346
f,26067,-85.073766,42.94465
f,26111,-84.37922,43.648378
f,17043,-88.086038,41.852058
f,5085,-91.894132,34.755114
f,26155,-84.146352,42.951545
f,48201,-95.393037,29.857273
f,1043,-86.869267,34.131923
f,26163,-83.261953,42.284664
f,36081,-73.837929,40.658557
f,23005,-70.330375,43.808348
f,East York CAN,-79.341667,43.6912
f,20091,-94.82233,38.883907
f,11001,-77.017094,38.904149
f,27123,-93.100141,45.01525
f,48467,-95.836391,32.558948
f,6067,-121.340441,38.450011
f,27139,-93.534553,44.651932
f,12101,-82.455707,28.302024
f,27053,-93.475185,45.006064
f,51031,-79.095429,37.210151
f,High River CAN,-113.873505,50.584435
f,12091,-86.594194,30.665858
f,26155,-84.146352,42.951545
f,12057,-82.349568,27.90659
f,6037,-118.261862,34.196398
f,6037,-118.261862,34.196398
f,23031,-70.670402,43.427239
